source_id	page_id	revision_id	revision_timestamp	revision_sha1	title	canonical_url	revision_url	ap_item_name	template_fields	ap_region	disposition
wiki:fextralife:page-23706:revision-757133	23706	757133	2026-08-21T21:18:15Z	e3150f44842663213bdb90df181a9c1029eca192	Tibia's Cookbook	https://eldenring.wiki.fextralife.com/Tibia's_Cookbook	https://eldenring.wiki.fextralife.com/Tibia's_Cookbook?oldid=757133	Tibia's Cookbook			lead_only
wiki:fextralife:page-23707:revision-750830	23707	750830	2026-08-14T03:10:40Z	538ed4026020f728ed06d975ef1c2ad5c99ad3c3	Assassin's Prayerbook	https://eldenring.wiki.fextralife.com/Assassin's_Prayerbook	https://eldenring.wiki.fextralife.com/Assassin's_Prayerbook?oldid=750830	Assassin's Prayerbook			lead_only
wiki:fextralife:page-23714:revision-756593	23714	756593	2026-08-21T21:07:23Z	4f26f82223ee34bfc885a41391a113f08c8fd469	Tibia's Summons	https://eldenring.wiki.fextralife.com/Tibia's_Summons	https://eldenring.wiki.fextralife.com/Tibia's_Summons?oldid=756593	Tibia's Summons			lead_only
wiki:fextralife:page-23728:revision-758003	23728	758003	2026-08-21T21:37:54Z	15b042da84b2a7fd22ba0718846b60dd581492e3	Leather Crown	https://eldenring.wiki.fextralife.com/Leather_Crown	https://eldenring.wiki.fextralife.com/Leather_Crown?oldid=758003	Leather Crown			lead_only
wiki:fextralife:page-23735:revision-757842	23735	757842	2026-08-21T21:34:44Z	2979dcefb6a847f9d46af1355c7bb0bbc2ca172d	Champion Bracers	https://eldenring.wiki.fextralife.com/Champion_Bracers	https://eldenring.wiki.fextralife.com/Champion_Bracers?oldid=757842	Champion Bracers	location1	Caelid	lead_only
wiki:fextralife:page-23738:revision-758194	23738	758194	2026-08-21T21:41:39Z	87c067487504923fd16e6d750c3f06116cc4e325	Astrologer's Staff	https://eldenring.wiki.fextralife.com/Astrologer's_Staff	https://eldenring.wiki.fextralife.com/Astrologer's_Staff?oldid=758194	Astrologer's Staff	location1	Liurnia	lead_only
wiki:fextralife:page-23742:revision-757843	23742	757843	2026-08-21T21:34:45Z	57ca77960f44c8f9986de944132ee92e23b0316d	Champion Gaiters	https://eldenring.wiki.fextralife.com/Champion_Gaiters	https://eldenring.wiki.fextralife.com/Champion_Gaiters?oldid=757843	Champion Gaiters	location1	Caelid	lead_only
wiki:fextralife:page-23743:revision-758005	23743	758005	2026-08-21T21:37:57Z	b67e5fe7eccc831f1e2096a1738f14634bff74e5	Leather Headband	https://eldenring.wiki.fextralife.com/Leather_Headband	https://eldenring.wiki.fextralife.com/Leather_Headband?oldid=758005	Leather Headband			lead_only
wiki:fextralife:page-23745:revision-757784	23745	757784	2026-08-21T21:33:36Z	e4c7f33efa1a5cb1d577fcf25267257c8c11b6e6	Astrologer Gloves	https://eldenring.wiki.fextralife.com/Astrologer_Gloves	https://eldenring.wiki.fextralife.com/Astrologer_Gloves?oldid=757784	Astrologer Gloves	location1	Liurnia	lead_only
wiki:fextralife:page-23753:revision-757785	23753	757785	2026-08-21T21:33:38Z	e63936802a8ef1a302288be713a60a4c78083c8f	Astrologer Hood	https://eldenring.wiki.fextralife.com/Astrologer_Hood	https://eldenring.wiki.fextralife.com/Astrologer_Hood?oldid=757785	Astrologer Hood	location1	Liurnia	lead_only
wiki:fextralife:page-23757:revision-757844	23757	757844	2026-08-21T21:34:46Z	917077503ab84de78b7532dfe6020808e08f6180	Champion Headband	https://eldenring.wiki.fextralife.com/Champion_Headband	https://eldenring.wiki.fextralife.com/Champion_Headband?oldid=757844	Champion Headband	location1	Caelid	lead_only
wiki:fextralife:page-23760:revision-757786	23760	757786	2026-08-21T21:33:39Z	4688c7a36a2a51dafca1e3addf50f5fc8092fba7	Astrologer Robe	https://eldenring.wiki.fextralife.com/Astrologer_Robe	https://eldenring.wiki.fextralife.com/Astrologer_Robe?oldid=757786	Astrologer Robe	location1	Liurnia	lead_only
wiki:fextralife:page-23764:revision-757845	23764	757845	2026-08-21T21:34:47Z	9074ad2983410259246d45a35c6b1cfa191fe8eb	Champion Pauldron	https://eldenring.wiki.fextralife.com/Champion_Pauldron	https://eldenring.wiki.fextralife.com/Champion_Pauldron?oldid=757845	Champion Pauldron	location1	Caelid	lead_only
wiki:fextralife:page-23767:revision-758007	23767	758007	2026-08-21T21:37:59Z	6bf2de7646a897c392c4d8f01fb31cd73e1c4c1a	Leather Trousers	https://eldenring.wiki.fextralife.com/Leather_Trousers	https://eldenring.wiki.fextralife.com/Leather_Trousers?oldid=758007	Leather Trousers	location1	Weeping	lead_only
wiki:fextralife:page-23774:revision-758009	23774	758009	2026-08-21T21:38:01Z	280a1cf740c422e8a91ea39186c678ffdfb57eec	Leda's Armor	https://eldenring.wiki.fextralife.com/Leda's_Armor	https://eldenring.wiki.fextralife.com/Leda's_Armor?oldid=758009	Leda's Armor			lead_only
wiki:fextralife:page-23777:revision-758348	23777	758348	2026-08-21T21:45:03Z	3727a98cd881dce31ad7826a5d35c86a66999cf8	Greataxe	https://eldenring.wiki.fextralife.com/Greataxe	https://eldenring.wiki.fextralife.com/Greataxe?oldid=758348	Greataxe			lead_only
wiki:fextralife:page-23779:revision-748928	23779	748928	2026-08-11T18:35:55Z	ab50d26efe69c93366f964bb861494fd18f1a2e3	Leda's Rune	https://eldenring.wiki.fextralife.com/Leda's_Rune	https://eldenring.wiki.fextralife.com/Leda's_Rune?oldid=748928	Leda's Rune			lead_only
wiki:fextralife:page-23781:revision-757787	23781	757787	2026-08-21T21:33:40Z	68e4825bd106d66feff0a3ad2bede912b75f8b8a	Astrologer Trousers	https://eldenring.wiki.fextralife.com/Astrologer_Trousers	https://eldenring.wiki.fextralife.com/Astrologer_Trousers?oldid=757787	Astrologer Trousers	location1	Liurnia	lead_only
wiki:fextralife:page-23790:revision-758383	23790	758383	2026-08-21T21:45:53Z	73d96b0aeaa90b71701b3a50e8705c2efe117f06	Leda's Sword	https://eldenring.wiki.fextralife.com/Leda's_Sword	https://eldenring.wiki.fextralife.com/Leda's_Sword?oldid=758383	Leda's Sword			lead_only
wiki:fextralife:page-23795:revision-758462	23795	758462	2026-08-21T21:47:36Z	9816214ee08b988d32503006494d47e214462e72	Scorpion Kite Shield	https://eldenring.wiki.fextralife.com/Scorpion_Kite_Shield	https://eldenring.wiki.fextralife.com/Scorpion_Kite_Shield?oldid=758462	Scorpion Kite Shield	location1	Altus	lead_only
wiki:fextralife:page-23816:revision-756704	23816	756704	2026-08-21T21:09:39Z	b9b9a06c7f380c385f904ddb1c79cae1134da6c2	Scorpion Stew	https://eldenring.wiki.fextralife.com/Scorpion_Stew	https://eldenring.wiki.fextralife.com/Scorpion_Stew?oldid=756704	Scorpion Stew			lead_only
wiki:fextralife:page-23829:revision-756581	23829	756581	2026-08-21T21:07:09Z	0c23a01762b5c72aa4d98fa63b4c77ef2f7f2934	Scouring Black Flame	https://eldenring.wiki.fextralife.com/Scouring_Black_Flame	https://eldenring.wiki.fextralife.com/Scouring_Black_Flame?oldid=756581	Scouring Black Flame			lead_only
wiki:fextralife:page-23832:revision-749802	23832	749802	2026-08-12T22:12:17Z	af72ef89b2e5d31773c6f81c843c37dada72e4b9	Fia's Hood	https://eldenring.wiki.fextralife.com/Fia's_Hood	https://eldenring.wiki.fextralife.com/Fia's_Hood?oldid=749802	Fia's Hood			lead_only
wiki:fextralife:page-23838:revision-756507	23838	756507	2026-08-21T21:05:41Z	a4e3bdc4536ac1899b6097bcaa369d6524d04bef	Fia's Mist	https://eldenring.wiki.fextralife.com/Fia's_Mist	https://eldenring.wiki.fextralife.com/Fia's_Mist?oldid=756507	Fia's Mist	location1	Deeproot Depths	lead_only
wiki:fextralife:page-23842:revision-758418	23842	758418	2026-08-21T21:46:39Z	02ff79c1f4351bf18fb6f194b4bd81ad467f8fe8	Obsidian Lamina	https://eldenring.wiki.fextralife.com/Obsidian_Lamina	https://eldenring.wiki.fextralife.com/Obsidian_Lamina?oldid=758418	Obsidian Lamina			lead_only
wiki:fextralife:page-23844:revision-750136	23844	750136	2026-08-13T03:17:13Z	d6e4f391cf456e1301d2120ba645c93d6ad9ae41	Fia's Robe	https://eldenring.wiki.fextralife.com/Fia's_Robe	https://eldenring.wiki.fextralife.com/Fia's_Robe?oldid=750136	Fia's Robe			lead_only
wiki:fextralife:page-23851:revision-756484	23851	756484	2026-08-21T21:05:14Z	37ece66dd8eabb1581dfe5c0ac3b256cd89b14ad	Cherishing Fingers	https://eldenring.wiki.fextralife.com/Cherishing_Fingers	https://eldenring.wiki.fextralife.com/Cherishing_Fingers?oldid=756484	Cherishing Fingers			lead_only
wiki:fextralife:page-23861:revision-757681	23861	757681	2026-08-21T21:31:35Z	d933d00dcbc87d743ab5f65f32bb52a7fa6c9a9b	Fine Crucible Feather Talisman	https://eldenring.wiki.fextralife.com/Fine_Crucible_Feather_Talisman	https://eldenring.wiki.fextralife.com/Fine_Crucible_Feather_Talisman?oldid=757681	Fine Crucible Feather Talisman			lead_only
wiki:fextralife:page-23863:revision-758052	23863	758052	2026-08-21T21:38:52Z	9226e4498fdc8674fbb4b300557a3270e54fe2aa	Official's Attire	https://eldenring.wiki.fextralife.com/Official's_Attire	https://eldenring.wiki.fextralife.com/Official's_Attire?oldid=758052	Official's Attire			lead_only
wiki:fextralife:page-23868:revision-757516	23868	757516	2026-08-21T21:25:43Z	b2e69fd62a5cd2db0ea0fb3862c83ad6976aecad	Oil-Soaked Tear	https://eldenring.wiki.fextralife.com/Oil-Soaked_Tear	https://eldenring.wiki.fextralife.com/Oil-Soaked_Tear?oldid=757516	Oil-Soaked Tear			lead_only
wiki:fextralife:page-23876:revision-756539	23876	756539	2026-08-21T21:06:19Z	12373b9b3d5e8443cf542a526dd8b47e61cd743f	Greatblade Phalanx	https://eldenring.wiki.fextralife.com/Greatblade_Phalanx	https://eldenring.wiki.fextralife.com/Greatblade_Phalanx?oldid=756539	Greatblade Phalanx			lead_only
wiki:fextralife:page-23880:revision-758550	23880	758550	2026-08-21T21:50:14Z	e329d9b516827dbb8bf2049fc586dad391521987	Okina Mask	https://eldenring.wiki.fextralife.com/Okina_Mask	https://eldenring.wiki.fextralife.com/Okina_Mask?oldid=758550	Okina Mask	location1	Mountaintops of the Giants	lead_only
wiki:fextralife:page-23881:revision-757310	23881	757310	2026-08-21T21:21:43Z	f00d6b4ac86dcb0a1db01fb2a26841903104b457	Avionette Soldier Ashes	https://eldenring.wiki.fextralife.com/Avionette_Soldier_Ashes	https://eldenring.wiki.fextralife.com/Avionette_Soldier_Ashes?oldid=757310	Avionette Soldier Ashes	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-23883:revision-757538	23883	757538	2026-08-21T21:26:09Z	d4691b93ff93eb79f51ebef585d528b2790d8b23	Greatbow	https://eldenring.wiki.fextralife.com/Greatbow	https://eldenring.wiki.fextralife.com/Greatbow?oldid=757538	Greatbow			lead_only
wiki:fextralife:page-23890:revision-757902	23890	757902	2026-08-21T21:35:55Z	160753fca4abf3adb2e04c04ebead19ba6597b29	Finger Maiden Fillet	https://eldenring.wiki.fextralife.com/Finger_Maiden_Fillet	https://eldenring.wiki.fextralife.com/Finger_Maiden_Fillet?oldid=757902	Finger Maiden Fillet			lead_only
wiki:fextralife:page-23896:revision-757903	23896	757903	2026-08-21T21:35:57Z	615aca308c48583912d65b0946dc3405b9975207	Finger Maiden Robe	https://eldenring.wiki.fextralife.com/Finger_Maiden_Robe	https://eldenring.wiki.fextralife.com/Finger_Maiden_Robe?oldid=757903	Finger Maiden Robe			lead_only
wiki:fextralife:page-23901:revision-757636	23901	757636	2026-08-21T21:30:43Z	1c49b51e9a7efdb0f2c688ef9e65ea7b37b048b5	Axe Talisman	https://eldenring.wiki.fextralife.com/Axe_Talisman	https://eldenring.wiki.fextralife.com/Axe_Talisman?oldid=757636	Axe Talisman			lead_only
wiki:fextralife:page-23914:revision-757904	23914	757904	2026-08-21T21:35:58Z	57cb8481770830f79c58f6026ea7c5eefd8c7272	Finger Maiden Shoes	https://eldenring.wiki.fextralife.com/Finger_Maiden_Shoes	https://eldenring.wiki.fextralife.com/Finger_Maiden_Shoes?oldid=757904	Finger Maiden Shoes			lead_only
wiki:fextralife:page-23928:revision-757327	23928	757327	2026-08-21T21:22:03Z	d5c33edd9491ce1e480951f6c11394968f6e82c3	Finger Maiden Therolina Puppet	https://eldenring.wiki.fextralife.com/Finger_Maiden_Therolina_Puppet	https://eldenring.wiki.fextralife.com/Finger_Maiden_Therolina_Puppet?oldid=757327	Finger Maiden Therolina Puppet			lead_only
wiki:fextralife:page-23934:revision-757715	23934	757715	2026-08-21T21:32:16Z	991b5a1c3561b6d598743f8a7a623f0f9d1d354f	Old Lord's Talisman	https://eldenring.wiki.fextralife.com/Old_Lord's_Talisman	https://eldenring.wiki.fextralife.com/Old_Lord's_Talisman?oldid=757715	Old Lord's Talisman	location1	Farum Azula	lead_only
wiki:fextralife:page-23950:revision-758057	23950	758057	2026-08-21T21:38:58Z	e9cc95ded15b557ee220e2e06b356dde7789ce05	Olivinus Glintstone Crown	https://eldenring.wiki.fextralife.com/Olivinus_Glintstone_Crown	https://eldenring.wiki.fextralife.com/Olivinus_Glintstone_Crown?oldid=758057	Olivinus Glintstone Crown	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-23953:revision-742440	23953	742440	2026-08-04T20:14:24Z	ed2d13d05c27e0088accc077a94b53774797d860	Tonic of Forgetfulness	https://eldenring.wiki.fextralife.com/Tonic_of_Forgetfulness	https://eldenring.wiki.fextralife.com/Tonic_of_Forgetfulness?oldid=742440	Tonic of Forgetfulness			lead_only
wiki:fextralife:page-23959:revision-758242	23959	758242	2026-08-21T21:42:45Z	a25e5c3a100eb0d4258392e1ecc0f93e227bf42a	Chilling Perfume Bottle	https://eldenring.wiki.fextralife.com/Chilling_Perfume_Bottle	https://eldenring.wiki.fextralife.com/Chilling_Perfume_Bottle?oldid=758242	Chilling Perfume Bottle			lead_only
wiki:fextralife:page-23966:revision-758058	23966	758058	2026-08-21T21:38:59Z	01cabaf99f88e8fe2c90958d3fc7a0ff59f3b8e8	Omen Armor	https://eldenring.wiki.fextralife.com/Omen_Armor	https://eldenring.wiki.fextralife.com/Omen_Armor?oldid=758058	Omen Armor			lead_only
wiki:fextralife:page-23967:revision-757142	23967	757142	2026-08-21T21:18:26Z	15bcbaea3f1cf44c275dd7ccc5b9e67cd0e9ff49	Chrysalids' Memento	https://eldenring.wiki.fextralife.com/Chrysalids'_Memento	https://eldenring.wiki.fextralife.com/Chrysalids'_Memento?oldid=757142	Chrysalids' Memento	location1	Stormveil	lead_only
wiki:fextralife:page-23981:revision-749155	23981	749155	2026-08-12T04:18:23Z	14fbc70c2694be11e178e8ae7223af04b2b98fc3	Finger Seal	https://eldenring.wiki.fextralife.com/Finger_Seal	https://eldenring.wiki.fextralife.com/Finger_Seal?oldid=749155	Finger Seal			lead_only
wiki:fextralife:page-24005:revision-758506	24005	758506	2026-08-21T21:48:35Z	9c4918587b0875060a1ce597d32af40b28e0f9d4	Tooth Whip	https://eldenring.wiki.fextralife.com/Tooth_Whip	https://eldenring.wiki.fextralife.com/Tooth_Whip?oldid=758506	Tooth Whip			lead_only
wiki:fextralife:page-24012:revision-757328	24012	757328	2026-08-21T21:22:04Z	4c32daead0c547a27d5ecb9ed0785953ee8ce0b2	Fingercreeper Ashes	https://eldenring.wiki.fextralife.com/Fingercreeper_Ashes	https://eldenring.wiki.fextralife.com/Fingercreeper_Ashes?oldid=757328	Fingercreeper Ashes			lead_only
wiki:fextralife:page-24013:revision-758507	24013	758507	2026-08-21T21:48:36Z	bd40e71d00e466c824d13ac15430d78bdc7b669b	Torch	https://eldenring.wiki.fextralife.com/Torch	https://eldenring.wiki.fextralife.com/Torch?oldid=758507	Torch			lead_only
wiki:fextralife:page-24020:revision-757905	24020	757905	2026-08-21T21:35:59Z	b8b9c8e5cb57c6a991e59a0412a23f9bafa2e594	Fingerprint Armor	https://eldenring.wiki.fextralife.com/Fingerprint_Armor	https://eldenring.wiki.fextralife.com/Fingerprint_Armor?oldid=757905	Fingerprint Armor			lead_only
wiki:fextralife:page-24023:revision-757947	24023	757947	2026-08-21T21:36:48Z	5fc26b207e4881bf2ec6d78ec6b90f7640aea765	Greathelm	https://eldenring.wiki.fextralife.com/Greathelm	https://eldenring.wiki.fextralife.com/Greathelm?oldid=757947	Greathelm	location1	Caelid	lead_only
wiki:fextralife:page-24031:revision-757948	24031	757948	2026-08-21T21:36:49Z	1d464bfb4d22e7cf0873785cd3f3ad417f6c8808	Greathood	https://eldenring.wiki.fextralife.com/Greathood	https://eldenring.wiki.fextralife.com/Greathood?oldid=757948	Greathood			lead_only
wiki:fextralife:page-24033:revision-757311	24033	757311	2026-08-21T21:21:44Z	00be574a7b7680f1e77d7e045cf5c1de280a8303	Azula Beastman Ashes	https://eldenring.wiki.fextralife.com/Azula_Beastman_Ashes	https://eldenring.wiki.fextralife.com/Azula_Beastman_Ashes?oldid=757311	Azula Beastman Ashes	location1	Farum Azula	lead_only
wiki:fextralife:page-24036:revision-757906	24036	757906	2026-08-21T21:36:00Z	b9f725136cbf090ee5c89a1bf3056497ec1a4d2a	Fingerprint Gauntlets	https://eldenring.wiki.fextralife.com/Fingerprint_Gauntlets	https://eldenring.wiki.fextralife.com/Fingerprint_Gauntlets?oldid=757906	Fingerprint Gauntlets			lead_only
wiki:fextralife:page-24040:revision-758464	24040	758464	2026-08-21T21:47:39Z	e4d1cec75331ba931126a9ddd169680a4cda93f9	Scythe	https://eldenring.wiki.fextralife.com/Scythe	https://eldenring.wiki.fextralife.com/Scythe?oldid=758464	Scythe			lead_only
wiki:fextralife:page-24041:revision-757788	24041	757788	2026-08-21T21:33:41Z	15b630fb83015081e24ab752a7c0c9a6b2e90b8b	Azur's Glintstone Crown	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Crown	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Crown?oldid=757788	Azur's Glintstone Crown			lead_only
wiki:fextralife:page-24043:revision-757156	24043	757156	2026-08-21T21:18:42Z	2bd14375c7959ada7526ad4884b9184a98982111	Fingerprint Grape	https://eldenring.wiki.fextralife.com/Fingerprint_Grape	https://eldenring.wiki.fextralife.com/Fingerprint_Grape?oldid=757156	Fingerprint Grape			lead_only
wiki:fextralife:page-24048:revision-757789	24048	757789	2026-08-21T21:33:42Z	319ffcbc851bf36efd8a5081abb3c1c1596da5c4	Azur's Glintstone Robe	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Robe	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Robe?oldid=757789	Azur's Glintstone Robe			lead_only
wiki:fextralife:page-24051:revision-757907	24051	757907	2026-08-21T21:36:01Z	71f1edd4022864fd4b25a645c554566fa482c948	Fingerprint Greaves	https://eldenring.wiki.fextralife.com/Fingerprint_Greaves	https://eldenring.wiki.fextralife.com/Fingerprint_Greaves?oldid=757907	Fingerprint Greaves			lead_only
wiki:fextralife:page-24059:revision-757908	24059	757908	2026-08-21T21:36:02Z	a9cc89e95feb4525f7855258ca6e135f9551ed19	Fingerprint Helm	https://eldenring.wiki.fextralife.com/Fingerprint_Helm	https://eldenring.wiki.fextralife.com/Fingerprint_Helm?oldid=757908	Fingerprint Helm			lead_only
wiki:fextralife:page-24062:revision-757413	24062	757413	2026-08-21T21:23:44Z	22436213691f94eac8af405485dc6fc87460e911	Torn Diary Page	https://eldenring.wiki.fextralife.com/Torn_Diary_Page	https://eldenring.wiki.fextralife.com/Torn_Diary_Page?oldid=757413	Torn Diary Page			lead_only
wiki:fextralife:page-24065:revision-758195	24065	758195	2026-08-21T21:41:41Z	bacc8afb25a8629c3b261785f1c097d5072a37a6	Azur's Glintstone Staff	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Staff	https://eldenring.wiki.fextralife.com/Azur's_Glintstone_Staff?oldid=758195	Azur's Glintstone Staff	location1	Raya Lucaria Academy	lead_only
wiki:fextralife:page-24066:revision-748743	24066	748743	2026-08-11T18:29:45Z	0cdc5b67cd44c7a396f2f86ad03a39a83f6efbe1	Fingerprint Nostrum	https://eldenring.wiki.fextralife.com/Fingerprint_Nostrum	https://eldenring.wiki.fextralife.com/Fingerprint_Nostrum?oldid=748743	Fingerprint Nostrum			lead_only
wiki:fextralife:page-24067:revision-758243	24067	758243	2026-08-21T21:42:46Z	504450a7aeecbb2356153634fad72b1eba6ec213	Cinquedea	https://eldenring.wiki.fextralife.com/Cinquedea	https://eldenring.wiki.fextralife.com/Cinquedea?oldid=758243	Cinquedea			lead_only
wiki:fextralife:page-24072:revision-757790	24072	757790	2026-08-21T21:33:43Z	5803533125a98a2eb66d7ca621583f3b140c5c49	Azur's Manchettes	https://eldenring.wiki.fextralife.com/Azur's_Manchettes	https://eldenring.wiki.fextralife.com/Azur's_Manchettes?oldid=757790	Azur's Manchettes			lead_only
wiki:fextralife:page-24074:revision-754171	24074	754171	2026-08-14T18:32:06Z	137fd295c0de2d9d5fecaccb613c6b75efb6e8e8	Cipher Pata	https://eldenring.wiki.fextralife.com/Cipher_Pata	https://eldenring.wiki.fextralife.com/Cipher_Pata?oldid=754171	Cipher Pata			lead_only
wiki:fextralife:page-24081:revision-757846	24081	757846	2026-08-21T21:34:49Z	f0b8c7bd008ea47de2168afada46f604da535cc9	Circlet of Light	https://eldenring.wiki.fextralife.com/Circlet_of_Light	https://eldenring.wiki.fextralife.com/Circlet_of_Light?oldid=757846	Circlet of Light			lead_only
wiki:fextralife:page-24093:revision-758059	24093	758059	2026-08-21T21:39:01Z	3e54a416fd7793e9f5ace0d5dd8a4b967905e34d	Omen Gauntlets	https://eldenring.wiki.fextralife.com/Omen_Gauntlets	https://eldenring.wiki.fextralife.com/Omen_Gauntlets?oldid=758059	Omen Gauntlets			lead_only
wiki:fextralife:page-24098:revision-757208	24098	757208	2026-08-21T21:19:43Z	b1193c1df1551842564fb5dbfbb502029403884a	Secret Rite Scroll	https://eldenring.wiki.fextralife.com/Secret_Rite_Scroll	https://eldenring.wiki.fextralife.com/Secret_Rite_Scroll?oldid=757208	Secret Rite Scroll			lead_only
wiki:fextralife:page-24100:revision-757414	24100	757414	2026-08-21T21:23:45Z	8cc4fd5cbbf41968dbc5fef515aacbf2c6bb457e	Tower of Shadow Message	https://eldenring.wiki.fextralife.com/Tower_of_Shadow_Message	https://eldenring.wiki.fextralife.com/Tower_of_Shadow_Message?oldid=757414	Tower of Shadow Message	location1	Belurat	lead_only
wiki:fextralife:page-24101:revision-758060	24101	758060	2026-08-21T21:39:02Z	63299bef7fe8ec604b0d4196393df0f7dbc13c8a	Omen Greaves	https://eldenring.wiki.fextralife.com/Omen_Greaves	https://eldenring.wiki.fextralife.com/Omen_Greaves?oldid=758060	Omen Greaves			lead_only
wiki:fextralife:page-24103:revision-757655	24103	757655	2026-08-21T21:31:05Z	4a4aa288281239727efe3de044efe6985e226ecb	Clarifying Horn Charm	https://eldenring.wiki.fextralife.com/Clarifying_Horn_Charm	https://eldenring.wiki.fextralife.com/Clarifying_Horn_Charm?oldid=757655	Clarifying Horn Charm			lead_only
wiki:fextralife:page-24109:revision-758061	24109	758061	2026-08-21T21:39:03Z	cd51da8851feb29464fa372cb7f69f6a83bd6679	Omen Helm	https://eldenring.wiki.fextralife.com/Omen_Helm	https://eldenring.wiki.fextralife.com/Omen_Helm?oldid=758061	Omen Helm			lead_only
wiki:fextralife:page-24139:revision-758135	24139	758135	2026-08-21T21:40:30Z	660d8ca79075d2b2b6494ffa02cf7abc9bb14427	Traveler's Boots	https://eldenring.wiki.fextralife.com/Traveler's_Boots	https://eldenring.wiki.fextralife.com/Traveler's_Boots?oldid=758135	Traveler's Boots			lead_only
wiki:fextralife:page-24140:revision-758062	24140	758062	2026-08-21T21:39:04Z	6f6079f7510d749c58e11be77962ba70aa25ca5e	Omenkiller Boots	https://eldenring.wiki.fextralife.com/Omenkiller_Boots	https://eldenring.wiki.fextralife.com/Omenkiller_Boots?oldid=758062	Omenkiller Boots			lead_only
wiki:fextralife:page-24147:revision-758136	24147	758136	2026-08-21T21:40:31Z	0a06da8360d00a04578ec8acb05922557986fa89	Traveler's Clothes	https://eldenring.wiki.fextralife.com/Traveler's_Clothes	https://eldenring.wiki.fextralife.com/Traveler's_Clothes?oldid=758136	Traveler's Clothes			lead_only
wiki:fextralife:page-24148:revision-758063	24148	758063	2026-08-21T21:39:05Z	6dbb8272650ab4a4a1ac9ada1734e15e86424b09	Omenkiller Long Gloves	https://eldenring.wiki.fextralife.com/Omenkiller_Long_Gloves	https://eldenring.wiki.fextralife.com/Omenkiller_Long_Gloves?oldid=758063	Omenkiller Long Gloves			lead_only
wiki:fextralife:page-24149:revision-757384	24149	757384	2026-08-21T21:23:10Z	c3426ca32eaaada0e63618e3406d05c3287a700b	Letter to Bernahl	https://eldenring.wiki.fextralife.com/Letter_to_Bernahl	https://eldenring.wiki.fextralife.com/Letter_to_Bernahl?oldid=757384	Letter to Bernahl			lead_only
wiki:fextralife:page-24151:revision-757658	24151	757658	2026-08-21T21:31:08Z	47576371e0c499d0d35548c86248186f2720a1dd	Claw Talisman	https://eldenring.wiki.fextralife.com/Claw_Talisman	https://eldenring.wiki.fextralife.com/Claw_Talisman?oldid=757658	Claw Talisman	location1	Stormveil	lead_only
wiki:fextralife:page-24152:revision-757949	24152	757949	2026-08-21T21:36:50Z	33d4ccd2cd4b24ac2b0506f100d94d50463165af	Greatjar	https://eldenring.wiki.fextralife.com/Greatjar	https://eldenring.wiki.fextralife.com/Greatjar?oldid=757949	Greatjar			lead_only
wiki:fextralife:page-24156:revision-758064	24156	758064	2026-08-21T21:39:06Z	f79939147702ce496793d827773bba4c2cbaeb83	Omenkiller Robe	https://eldenring.wiki.fextralife.com/Omenkiller_Robe	https://eldenring.wiki.fextralife.com/Omenkiller_Robe?oldid=758064	Omenkiller Robe			lead_only
wiki:fextralife:page-24157:revision-757385	24157	757385	2026-08-21T21:23:11Z	c0915741be67d24b99bf29c6156f31cd8ffcfac5	Letter to Patches	https://eldenring.wiki.fextralife.com/Letter_to_Patches	https://eldenring.wiki.fextralife.com/Letter_to_Patches?oldid=757385	Letter to Patches			lead_only
wiki:fextralife:page-24160:revision-757335	24160	757335	2026-08-21T21:22:12Z	f026b4158b12e69d7d527fb3571d550991292cfa	Greatshield Soldier Ashes	https://eldenring.wiki.fextralife.com/Greatshield_Soldier_Ashes	https://eldenring.wiki.fextralife.com/Greatshield_Soldier_Ashes?oldid=757335	Greatshield Soldier Ashes			lead_only
wiki:fextralife:page-24163:revision-757354	24163	757354	2026-08-21T21:22:34Z	8829944ff5b5666c641a12e79eb15f21447873eb	Omenkiller Rollo	https://eldenring.wiki.fextralife.com/Omenkiller_Rollo	https://eldenring.wiki.fextralife.com/Omenkiller_Rollo?oldid=757354	Omenkiller Rollo			lead_only
wiki:fextralife:page-24166:revision-742336	24166	742336	2026-08-04T18:13:42Z	1a139201285db55e830975a2bb47a8de631c8d2a	Sellen's Bell Bearing	https://eldenring.wiki.fextralife.com/Sellen's_Bell_Bearing	https://eldenring.wiki.fextralife.com/Sellen's_Bell_Bearing?oldid=742336	Sellen's Bell Bearing			lead_only
wiki:fextralife:page-24167:revision-757694	24167	757694	2026-08-21T21:31:52Z	ae715c58a25551b994cc5d12534d527c74fa2d88	Greatshield Talisman	https://eldenring.wiki.fextralife.com/Greatshield_Talisman	https://eldenring.wiki.fextralife.com/Greatshield_Talisman?oldid=757694	Greatshield Talisman			lead_only
