source_id	page_id	revision_id	revision_timestamp	revision_sha1	title	canonical_url	revision_url	wiki_region	ap_regions	notable_loot_links	disposition
wiki:eldenpedia:page-10111:revision-37956	10111	37956	2023-08-27T12:19:46Z	fcfbd7ade0a3d3c106829d6f4ab535e453c60de5	Grand Lift of Dectus	https://eldenring.wiki.gg/wiki/Grand_Lift_of_Dectus	https://eldenring.wiki.gg/w/index.php?oldid=37956			0	lead_only
wiki:eldenpedia:page-10198:revision-70996	10198	70996	2025-01-21T13:27:06Z	645d42f7c7579d8b67d79b53e593b4f4670866c8	Finger-Weaver's Hovel	https://eldenring.wiki.gg/wiki/Finger-Weaver's_Hovel	https://eldenring.wiki.gg/w/index.php?oldid=70996			1	lead_only
wiki:eldenpedia:page-10227:revision-96278	10227	96278	2025-08-16T16:51:19Z	6234c26eb25d159fe26dd3e476719a5902f130eb	Lenne's Rise	https://eldenring.wiki.gg/wiki/Lenne's_Rise	https://eldenring.wiki.gg/w/index.php?oldid=96278	Greyoll's Dragonbarrow	Caelid	1	lead_only
wiki:eldenpedia:page-10232:revision-38443	10232	38443	2023-08-27T12:31:57Z	6cf3558b3038ffa606c9b5ce8ebb512dca28e833	Academy Gate Town	https://eldenring.wiki.gg/wiki/Academy_Gate_Town	https://eldenring.wiki.gg/w/index.php?oldid=38443			11	lead_only
wiki:eldenpedia:page-10241:revision-38466	10241	38466	2023-08-26T08:37:15Z	0ef58b273ca78cb3fc9cde31d4a248a2ca575242	Murkwater Cave	https://eldenring.wiki.gg/wiki/Murkwater_Cave	https://eldenring.wiki.gg/w/index.php?oldid=38466			6	lead_only
wiki:eldenpedia:page-10246:revision-71936	10246	71936	2025-02-08T18:06:13Z	feecba6c077fc8225da9c31231bd2f8c163afd7e	Elphael, Brace of the Haligtree	https://eldenring.wiki.gg/wiki/Elphael,_Brace_of_the_Haligtree	https://eldenring.wiki.gg/w/index.php?oldid=71936			0	lead_only
wiki:eldenpedia:page-10283:revision-38661	10283	38661	2023-08-27T12:36:05Z	0f156e3bae9b29bb868ba52f4ee03292b113a451	Perfumer's Ruins	https://eldenring.wiki.gg/wiki/Perfumer's_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=38661	Altus Plateau	Altus,Leyndell	4	lead_only
wiki:eldenpedia:page-10313:revision-95453	10313	95453	2025-07-29T22:09:24Z	c885cfab646da3deb6f3573e58a9594446a5c079	Sealed Tunnel	https://eldenring.wiki.gg/wiki/Sealed_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=95453	Capital Outskirts	Altus	15	lead_only
wiki:eldenpedia:page-10364:revision-38948	10364	38948	2024-06-29T16:53:01Z	2b731d1d0a83a17d367f1597d581d527a7901c8f	Weeping Evergaol	https://eldenring.wiki.gg/wiki/Weeping_Evergaol	https://eldenring.wiki.gg/w/index.php?oldid=38948			2	lead_only
wiki:eldenpedia:page-10460:revision-39254	10460	39254	2023-08-27T12:32:07Z	0fe147bb2ae58a3441aed60c697a1cc10a72b7dc	Lux Ruins	https://eldenring.wiki.gg/wiki/Lux_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=39254	Altus Plateau	Altus,Leyndell	3	lead_only
wiki:eldenpedia:page-10495:revision-39361	10495	39361	2023-08-27T12:22:06Z	06e56c96bed49ea71b208644aaf7b0dbf44d13ad	Consecrated Snowfield Catacombs	https://eldenring.wiki.gg/wiki/Consecrated_Snowfield_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=39361	Consecrated Snowfield	Consecrated Snowfield	10	lead_only
wiki:eldenpedia:page-10537:revision-39508	10537	39508	2023-08-27T12:43:15Z	ab4780d368416a67c23fdfb9fca285ae74e07c93	Fourth Church of Marika	https://eldenring.wiki.gg/wiki/Fourth_Church_of_Marika	https://eldenring.wiki.gg/w/index.php?oldid=39508			1	lead_only
wiki:eldenpedia:page-10560:revision-39666	10560	39666	2023-08-27T12:42:25Z	3f3a597004590e48d045b8a6fce10d155a3f89ec	Minor Erdtree Church	https://eldenring.wiki.gg/wiki/Minor_Erdtree_Church	https://eldenring.wiki.gg/w/index.php?oldid=39666	Capital Outskirts	Altus	2	lead_only
wiki:eldenpedia:page-10593:revision-39788	10593	39788	2023-08-26T10:46:48Z	634d5a5ed4264a6494c8bc7cdfb4c58d8e785c5d	Fort Faroth	https://eldenring.wiki.gg/wiki/Fort_Faroth	https://eldenring.wiki.gg/w/index.php?oldid=39788	Greyoll's Dragonbarrow	Caelid	4	lead_only
wiki:eldenpedia:page-10634:revision-39901	10634	39901	2023-08-27T12:36:55Z	7c24c7af6219d159ee6af483c02150b63ed4b54e	Stargazer's Ruins	https://eldenring.wiki.gg/wiki/Stargazer's_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=39901	Mountaintops of the Giants	Mountaintops of the Giants	2	lead_only
wiki:eldenpedia:page-10697:revision-69761	10697	69761	2024-12-22T23:12:59Z	4dee2eed96f7fcc0b5c759df730f5be9f68d6d05	Fort Haight	https://eldenring.wiki.gg/wiki/Fort_Haight	https://eldenring.wiki.gg/w/index.php?oldid=69761			4	lead_only
wiki:eldenpedia:page-10763:revision-40416	10763	40416	2023-08-27T12:22:56Z	647820c7952c38a20aa101c5c2aa7a4ca7d297f8	Caelid Catacombs	https://eldenring.wiki.gg/wiki/Caelid_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=40416	Caelid	Caelid	5	lead_only
wiki:eldenpedia:page-10839:revision-40802	10839	40802	2024-09-28T15:49:31Z	a8f644f9ee4c5165e11826ad06f6d7b254a2d53e	Auriza Hero's Grave	https://eldenring.wiki.gg/wiki/Auriza_Hero's_Grave	https://eldenring.wiki.gg/w/index.php?oldid=40802	Capital Outskirts	Altus	16	lead_only
wiki:eldenpedia:page-10912:revision-101159	10912	101159	2026-09-01T16:38:27Z	5e92d2145b5b1d0927fdb41c76c7226066bb8ece	Altus Tunnel	https://eldenring.wiki.gg/wiki/Altus_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=101159	Altus Plateau	Altus,Leyndell	8	lead_only
wiki:eldenpedia:page-10913:revision-97244	10913	97244	2025-10-09T16:05:14Z	dee4dfdc85e3daa15e60476818e725d275f4be54	Leyndell, Royal Capital	https://eldenring.wiki.gg/wiki/Leyndell,_Royal_Capital	https://eldenring.wiki.gg/w/index.php?oldid=97244	Altus Plateau	Altus,Leyndell	36	lead_only
wiki:eldenpedia:page-10929:revision-41136	10929	41136	2024-09-25T20:43:42Z	cdd024cb4f170f6a0c08fd651a86d4a1137715b7	Waypoint Ruins	https://eldenring.wiki.gg/wiki/Waypoint_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=41136			2	lead_only
wiki:eldenpedia:page-10938:revision-41176	10938	41176	2023-08-27T12:30:27Z	0677033509d5b699dfd5451cc0b23454ff79b70f	Highroad Cave	https://eldenring.wiki.gg/wiki/Highroad_Cave	https://eldenring.wiki.gg/w/index.php?oldid=41176			8	lead_only
wiki:eldenpedia:page-10965:revision-70105	10965	70105	2024-12-30T22:49:17Z	01119451f93ec8f94d53343a4459c13240e114ce	Belurat, Tower Settlement	https://eldenring.wiki.gg/wiki/Belurat,_Tower_Settlement	https://eldenring.wiki.gg/w/index.php?oldid=70105	Land of the Tower		3	lead_only
wiki:eldenpedia:page-11032:revision-71616	11032	71616	2025-01-31T20:59:45Z	0640c2ac16a98d0527b9ff90769070c29c13f588	Bridge of Sacrifice	https://eldenring.wiki.gg/wiki/Bridge_of_Sacrifice	https://eldenring.wiki.gg/w/index.php?oldid=71616			2	lead_only
wiki:eldenpedia:page-11059:revision-70410	11059	70410	2025-01-10T17:46:43Z	d689421995ce2add4ab9a854f82032ff180e6115	Stormfoot Catacombs	https://eldenring.wiki.gg/wiki/Stormfoot_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=70410			7	lead_only
wiki:eldenpedia:page-11071:revision-100731	11071	100731	2026-08-18T23:44:05Z	30ec534e337640739f549679ef53f292077296b6	Hallowhorn Grounds (South)	https://eldenring.wiki.gg/wiki/Hallowhorn_Grounds_(South)	https://eldenring.wiki.gg/w/index.php?oldid=100731	Siofra River	Siofra River,Mohgwyn	2	lead_only
wiki:eldenpedia:page-11085:revision-41831	11085	41831	2023-09-28T13:08:06Z	ee8d85d6b4129397753ceecdef4d542508c384dc	Isolated Merchant's Shack (Dragonbarrow)	https://eldenring.wiki.gg/wiki/Isolated_Merchant's_Shack_(Dragonbarrow)	https://eldenring.wiki.gg/w/index.php?oldid=41831	Greyoll's Dragonbarrow	Caelid	1	lead_only
wiki:eldenpedia:page-11126:revision-41948	11126	41948	2023-08-27T12:21:46Z	f5210e12683db64e848e59c7f45a89fba96bfe10	Road's End Catacombs	https://eldenring.wiki.gg/wiki/Road's_End_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=41948	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	7	lead_only
wiki:eldenpedia:page-11127:revision-70954	11127	70954	2025-01-20T16:23:00Z	905d58dfae9c2c341bb2290b400679402245a804	Abandoned Ailing Village	https://eldenring.wiki.gg/wiki/Abandoned_Ailing_Village	https://eldenring.wiki.gg/w/index.php?oldid=70954	Gravesite Plain	Gravesite,Belurat	8	lead_only
wiki:eldenpedia:page-11147:revision-42019	11147	42019	2023-08-27T12:19:06Z	0108681d5a0aa48f7d2ad123d6725878a037558c	Auriza Side Tomb	https://eldenring.wiki.gg/wiki/Auriza_Side_Tomb	https://eldenring.wiki.gg/w/index.php?oldid=42019	Capital Outskirts	Altus	10	lead_only
wiki:eldenpedia:page-11152:revision-42032	11152	42032	2023-08-27T12:37:26Z	4f61d785a12e8fcf838f7f5ef447be2db37bd488	Dragon-Burnt Ruins	https://eldenring.wiki.gg/wiki/Dragon-Burnt_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=42032			3	lead_only
wiki:eldenpedia:page-11190:revision-65880	11190	65880	2024-10-29T06:32:31Z	0fedce08d6cedd20c556e0740e3acee75b1d4e67	Hallowhorn Grounds (North)	https://eldenring.wiki.gg/wiki/Hallowhorn_Grounds_(North)	https://eldenring.wiki.gg/w/index.php?oldid=65880	Siofra River	Siofra River,Mohgwyn	3	lead_only
wiki:eldenpedia:page-11229:revision-42274	11229	42274	2023-08-27T12:18:46Z	90820a33329c0cc8629ae5fadacc134afd77c38b	Grand Lift of Rold	https://eldenring.wiki.gg/wiki/Grand_Lift_of_Rold	https://eldenring.wiki.gg/w/index.php?oldid=42274	Mountaintops of the Giants	Mountaintops of the Giants	0	lead_only
wiki:eldenpedia:page-11275:revision-42412	11275	42412	2024-06-29T16:52:01Z	dcc54803cccae85b778cadf41a563f53b129d7e0	Stormhill Evergaol	https://eldenring.wiki.gg/wiki/Stormhill_Evergaol	https://eldenring.wiki.gg/w/index.php?oldid=42412			2	lead_only
wiki:eldenpedia:page-11311:revision-42501	11311	42501	2024-05-13T04:59:49Z	d4f3ffbad9534089d701b9e25ad2129a27e33ee2	Fortified Manor	https://eldenring.wiki.gg/wiki/Fortified_Manor	https://eldenring.wiki.gg/w/index.php?oldid=42501	Leyndell, Royal Capital	Leyndell,Sewer	0	lead_only
wiki:eldenpedia:page-11345:revision-42602	11345	42602	2023-08-27T12:41:55Z	856f9775550133380e3ca1c9cdb92c0d27f1f1b7	Rose Church	https://eldenring.wiki.gg/wiki/Rose_Church	https://eldenring.wiki.gg/w/index.php?oldid=42602			3	lead_only
wiki:eldenpedia:page-11373:revision-42741	11373	42741	2023-08-27T12:21:56Z	9df14b99629404279f8ed3162c03368247780089	Cliffbottom Catacombs	https://eldenring.wiki.gg/wiki/Cliffbottom_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=42741			9	lead_only
wiki:eldenpedia:page-11379:revision-99815	11379	99815	2026-05-30T02:01:05Z	676e712b17e457ca2d688f8dd64bb02eb0684f66	Abandoned Cave	https://eldenring.wiki.gg/wiki/Abandoned_Cave	https://eldenring.wiki.gg/w/index.php?oldid=99815	Caelid	Caelid	5	lead_only
wiki:eldenpedia:page-11405:revision-83248	11405	83248	2025-04-28T15:40:56Z	39d3732e68179784c9dc2f675734d90363759196	Colosseum	https://eldenring.wiki.gg/wiki/Colosseum	https://eldenring.wiki.gg/w/index.php?oldid=83248			0	lead_only
wiki:eldenpedia:page-11417:revision-70346	11417	70346	2025-01-08T06:35:51Z	578f7574c7c516fd16a7a5618336d46c8f226575	Stranded Graveyard	https://eldenring.wiki.gg/wiki/Stranded_Graveyard	https://eldenring.wiki.gg/w/index.php?oldid=70346			4	lead_only
wiki:eldenpedia:page-11418:revision-42902	11418	42902	2023-08-27T12:31:27Z	07b79d6ea61f79db1181ab0504143e3553078c57	Earthbore Cave	https://eldenring.wiki.gg/wiki/Earthbore_Cave	https://eldenring.wiki.gg/w/index.php?oldid=42902			5	lead_only
wiki:eldenpedia:page-11437:revision-42972	11437	42972	2023-08-27T12:17:26Z	de3ce03a70aa34ddf4644dfb9d30185c20e11198	Seluvis's Rise	https://eldenring.wiki.gg/wiki/Seluvis's_Rise	https://eldenring.wiki.gg/w/index.php?oldid=42972			2	lead_only
wiki:eldenpedia:page-11480:revision-43190	11480	43190	2023-08-27T12:26:47Z	546eb9f29dc2a298753ada0c74f50d2d197dcb10	Minor Erdtree (Caelid)	https://eldenring.wiki.gg/wiki/Minor_Erdtree_(Caelid)	https://eldenring.wiki.gg/w/index.php?oldid=43190	Caelid	Caelid	3	lead_only
wiki:eldenpedia:page-11512:revision-84172	11512	84172	2025-05-05T05:47:34Z	39da289af46c2097c859f9e8e911828de3fb9e78	Isolated Divine Tower	https://eldenring.wiki.gg/wiki/Isolated_Divine_Tower	https://eldenring.wiki.gg/w/index.php?oldid=84172	Caelid	Caelid	0	lead_only
wiki:eldenpedia:page-11523:revision-84937	11523	84937	2025-05-15T09:37:44Z	431f434c8290476d62feaf846e05275c01a27461	Forest Lookout Tower	https://eldenring.wiki.gg/wiki/Forest_Lookout_Tower	https://eldenring.wiki.gg/w/index.php?oldid=84937			2	lead_only
wiki:eldenpedia:page-11570:revision-43575	11570	43575	2023-08-27T12:13:23Z	51bd678ef8cf781c49909dcb45772034d216621d	Callu Baptismal Church	https://eldenring.wiki.gg/wiki/Callu_Baptismal_Church	https://eldenring.wiki.gg/w/index.php?oldid=43575			2	lead_only
wiki:eldenpedia:page-11587:revision-43630	11587	43630	2023-08-27T12:31:17Z	c8712f7ff46b5ad898a5081e33a2a0b9f936c3b3	Caria Manor	https://eldenring.wiki.gg/wiki/Caria_Manor	https://eldenring.wiki.gg/w/index.php?oldid=43630			15	lead_only
wiki:eldenpedia:page-11675:revision-65655	11675	65655	2024-10-27T00:58:46Z	4204670882a75ac40b66d0ae76d13143f9042a1f	Leyndell, Ashen Capital	https://eldenring.wiki.gg/wiki/Leyndell,_Ashen_Capital	https://eldenring.wiki.gg/w/index.php?oldid=65655	Altus Plateau	Altus,Leyndell	8	lead_only
wiki:eldenpedia:page-11699:revision-44024	11699	44024	2023-08-27T12:37:05Z	4f1b2309ae2c025906c1056bb42e624b3c2ef155	Yelough Anix Ruins	https://eldenring.wiki.gg/wiki/Yelough_Anix_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=44024	Consecrated Snowfield	Consecrated Snowfield	4	lead_only
wiki:eldenpedia:page-11715:revision-44079	11715	44079	2023-08-27T12:18:06Z	94814f231a1f612d31cc9e6d72b56adea473558c	Chelona's Rise	https://eldenring.wiki.gg/wiki/Chelona's_Rise	https://eldenring.wiki.gg/w/index.php?oldid=44079	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	1	lead_only
wiki:eldenpedia:page-11744:revision-44190	11744	44190	2023-07-10T21:26:55Z	f5bec717067daf47a167ff6cd974ade1e27f6f5d	Warmaster's Shack	https://eldenring.wiki.gg/wiki/Warmaster's_Shack	https://eldenring.wiki.gg/w/index.php?oldid=44190	Limgrave	Limgrave,Stormveil	1	lead_only
wiki:eldenpedia:page-11776:revision-44298	11776	44298	2024-09-14T23:51:44Z	700b7a737114596c0f61b565edd2b16b6e87ebd3	Zamor Ruins	https://eldenring.wiki.gg/wiki/Zamor_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=44298	Mountaintops of the Giants	Mountaintops of the Giants	3	lead_only
wiki:eldenpedia:page-11882:revision-99814	11882	99814	2026-05-29T20:38:15Z	ec021ae8a685b7f4cfa896ef59ed01e22ffeb1c8	Cave of the Forlorn	https://eldenring.wiki.gg/wiki/Cave_of_the_Forlorn	https://eldenring.wiki.gg/w/index.php?oldid=99814	Consecrated Snowfield	Consecrated Snowfield	10	lead_only
wiki:eldenpedia:page-11908:revision-44789	11908	44789	2023-08-27T12:33:57Z	d33ca1080c6b10c73885f6516e4805c97865ed25	Divine Tower of West Altus	https://eldenring.wiki.gg/wiki/Divine_Tower_of_West_Altus	https://eldenring.wiki.gg/w/index.php?oldid=44789	Capital Outskirts	Altus	0	lead_only
wiki:eldenpedia:page-12071:revision-45418	12071	45418	2023-08-27T12:37:15Z	72ac2aadc462ffd3eda09d2b7ea96f48cbbc028d	Apostate Derelict	https://eldenring.wiki.gg/wiki/Apostate_Derelict	https://eldenring.wiki.gg/w/index.php?oldid=45418	Consecrated Snowfield	Consecrated Snowfield	3	lead_only
wiki:eldenpedia:page-12078:revision-45432	12078	45432	2023-07-12T20:49:18Z	a8b7160be34a9e333ed605c25bcceb76d211ed06	Subterranean Inquisition Chamber	https://eldenring.wiki.gg/wiki/Subterranean_Inquisition_Chamber	https://eldenring.wiki.gg/w/index.php?oldid=45432	Mt. Gelmir	Mt. Gelmir	4	lead_only
wiki:eldenpedia:page-12096:revision-45622	12096	45622	2023-08-27T12:26:17Z	63ba0fcfc4db62e83d8abc1a6249f5459a9fc3de	Minor Erdtree (Weeping Peninsula)	https://eldenring.wiki.gg/wiki/Minor_Erdtree_(Weeping_Peninsula)	https://eldenring.wiki.gg/w/index.php?oldid=45622			2	lead_only
wiki:eldenpedia:page-12097:revision-45625	12097	45625	2023-07-13T17:40:11Z	7e684d4c0b4769a57eb1ad19d09eb97d74dc7aac	Boilprawn Shack	https://eldenring.wiki.gg/wiki/Boilprawn_Shack	https://eldenring.wiki.gg/w/index.php?oldid=45625			0	lead_only
wiki:eldenpedia:page-12178:revision-65226	12178	65226	2024-10-27T00:28:26Z	28dca240e63b409ae6b367d5ab05abae164fec9d	Ainsel River Main	https://eldenring.wiki.gg/wiki/Ainsel_River_Main	https://eldenring.wiki.gg/w/index.php?oldid=65226	Ainsel River	Ainsel River	0	lead_only
wiki:eldenpedia:page-12193:revision-45929	12193	45929	2023-08-27T12:20:16Z	6c8280b39270c3bc1cfef95c0b06dc0671efac9f	Deep Ainsel Well	https://eldenring.wiki.gg/wiki/Deep_Ainsel_Well	https://eldenring.wiki.gg/w/index.php?oldid=45929	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	0	lead_only
wiki:eldenpedia:page-12306:revision-46406	12306	46406	2023-08-27T12:30:07Z	d1fcd74a4623f151ce7badd70c927d4f66655acf	Stillwater Cave	https://eldenring.wiki.gg/wiki/Stillwater_Cave	https://eldenring.wiki.gg/w/index.php?oldid=46406			7	lead_only
wiki:eldenpedia:page-12337:revision-46487	12337	46487	2023-08-27T12:19:36Z	71292057414142aee893765a07bf86ef8637d308	Sellia Gateway	https://eldenring.wiki.gg/wiki/Sellia_Gateway	https://eldenring.wiki.gg/w/index.php?oldid=46487	Caelid	Caelid	2	lead_only
wiki:eldenpedia:page-12459:revision-98582	12459	98582	2026-01-03T10:20:26Z	71ebd0848a438d69dbe943f5e5619d1bf47824c0	Testu's Rise	https://eldenring.wiki.gg/wiki/Testu's_Rise	https://eldenring.wiki.gg/w/index.php?oldid=98582			1	lead_only
wiki:eldenpedia:page-12514:revision-65881	12514	65881	2024-10-29T22:15:33Z	a7140c5f36b7c03aea54471a0f38675cef1833f4	Grand Cloister	https://eldenring.wiki.gg/wiki/Grand_Cloister	https://eldenring.wiki.gg/w/index.php?oldid=65881	Ainsel River	Ainsel River	8	lead_only
wiki:eldenpedia:page-12647:revision-47493	12647	47493	2024-08-14T22:32:55Z	b354b0ad244fe72e367bd130fc3edd07db7dfa45	Wandering Mausoleum	https://eldenring.wiki.gg/wiki/Wandering_Mausoleum	https://eldenring.wiki.gg/w/index.php?oldid=47493			0	lead_only
wiki:eldenpedia:page-12690:revision-47613	12690	47613	2023-08-27T12:23:06Z	f27daa4490652f31902ad4fea8bfca53a71f0e3a	Wyndham Catacombs	https://eldenring.wiki.gg/wiki/Wyndham_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=47613	Mt. Gelmir	Mt. Gelmir	7	lead_only
wiki:eldenpedia:page-12785:revision-97405	12785	97405	2025-11-16T23:34:09Z	e3c3c5f44f463c610f0c7117bee488aa7f9701ee	Academy of Raya Lucaria	https://eldenring.wiki.gg/wiki/Academy_of_Raya_Lucaria	https://eldenring.wiki.gg/w/index.php?oldid=97405	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	0	lead_only
wiki:eldenpedia:page-12842:revision-48282	12842	48282	2023-08-27T12:25:17Z	a5bfa07675b559dfa1d97a6c6a604d774e0f54ad	Shack of the Rotting	https://eldenring.wiki.gg/wiki/Shack_of_the_Rotting	https://eldenring.wiki.gg/w/index.php?oldid=48282	Caelid	Caelid	2	lead_only
wiki:eldenpedia:page-12938:revision-83497	12938	83497	2025-05-01T17:13:54Z	f45d0caa1e3983c6d0af42fcf80ffae89e110252	Divine Towers	https://eldenring.wiki.gg/wiki/Divine_Towers	https://eldenring.wiki.gg/w/index.php?oldid=83497			0	lead_only
wiki:eldenpedia:page-12952:revision-48640	12952	48640	2023-12-31T23:41:28Z	9338ad04f0b8e4d87a2df07f31252235e5faa5de	Church of Dragon Communion	https://eldenring.wiki.gg/wiki/Church_of_Dragon_Communion	https://eldenring.wiki.gg/w/index.php?oldid=48640			2	lead_only
wiki:eldenpedia:page-12973:revision-64950	12973	64950	2024-10-21T02:28:43Z	f0750ddb2a673599cd435fd82f31bed50449259e	Cathedral of Manus Celes	https://eldenring.wiki.gg/wiki/Cathedral_of_Manus_Celes	https://eldenring.wiki.gg/w/index.php?oldid=64950	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	4	lead_only
wiki:eldenpedia:page-12992:revision-65322	12992	65322	2024-10-27T00:35:29Z	dd5e74b2d115f87115e953a7d7e4dae7216a26f1	Capital Outskirts	https://eldenring.wiki.gg/wiki/Capital_Outskirts	https://eldenring.wiki.gg/w/index.php?oldid=65322	Altus Plateau	Altus,Leyndell	0	lead_only
wiki:eldenpedia:page-13032:revision-48924	13032	48924	2023-08-27T12:13:43Z	4f3d7bb6977ee19521615f48c7dec2cc21a684b7	Siofra Aqueduct	https://eldenring.wiki.gg/wiki/Siofra_Aqueduct	https://eldenring.wiki.gg/w/index.php?oldid=48924	Nokron, Eternal City	Siofra River	7	lead_only
wiki:eldenpedia:page-13068:revision-84370	13068	84370	2025-05-07T17:29:12Z	418a6084face43bdd1066aafdca05a369930419d	Morne Tunnel	https://eldenring.wiki.gg/wiki/Morne_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=84370	Weeping Peninsula	Weeping	0	lead_only
wiki:eldenpedia:page-13087:revision-100924	13087	100924	2026-08-28T16:47:46Z	0e065bd251b0aaab0404eef8dc360b8fb957440e	Crumbling Farum Azula	https://eldenring.wiki.gg/wiki/Crumbling_Farum_Azula	https://eldenring.wiki.gg/w/index.php?oldid=100924			0	lead_only
wiki:eldenpedia:page-13135:revision-97036	13135	97036	2025-09-17T18:34:55Z	bd70535e7cca3301fa3176a4f5bfdd04868e6ca6	Stormveil Castle	https://eldenring.wiki.gg/wiki/Stormveil_Castle	https://eldenring.wiki.gg/w/index.php?oldid=97036			26	lead_only
wiki:eldenpedia:page-13139:revision-83796	13139	83796	2025-05-03T15:17:01Z	8746ca45dabcda1773cfe35d942ea3079f4ccc2b	Mohgwyn Palace	https://eldenring.wiki.gg/wiki/Mohgwyn_Palace	https://eldenring.wiki.gg/w/index.php?oldid=83796	Siofra River	Siofra River,Mohgwyn	8	lead_only
wiki:eldenpedia:page-13159:revision-49444	13159	49444	2023-08-27T12:28:27Z	c84f8bf534892095094cea8429e8a1d0e311be50	Unsightly Catacombs	https://eldenring.wiki.gg/wiki/Unsightly_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=49444	Altus Plateau	Altus,Leyndell	7	lead_only
wiki:eldenpedia:page-13199:revision-100036	13199	100036	2026-07-09T02:19:23Z	0b18811cd8753a690485585fe75ec1e2c8cc41cd	Shadow Keep	https://eldenring.wiki.gg/wiki/Shadow_Keep	https://eldenring.wiki.gg/w/index.php?oldid=100036			0	lead_only
wiki:eldenpedia:page-13200:revision-66900	13200	66900	2024-11-20T04:38:27Z	5f703b5f8c0f5e06ae0082fdfbf027200826a4fb	Nokron, Eternal City	https://eldenring.wiki.gg/wiki/Nokron,_Eternal_City	https://eldenring.wiki.gg/w/index.php?oldid=66900	Siofra River	Siofra River,Mohgwyn	18	lead_only
wiki:eldenpedia:page-13269:revision-65395	13269	65395	2024-10-27T00:40:32Z	f6bf6e9a8c59ab5073da9792ac11ddf78e1e06af	Deeproot Depths	https://eldenring.wiki.gg/wiki/Deeproot_Depths	https://eldenring.wiki.gg/w/index.php?oldid=65395			0	lead_only
wiki:eldenpedia:page-13311:revision-49985	13311	49985	2023-08-27T12:29:37Z	3b100d7c88e6c72b6141ce70b6abbe5cd5c61182	Village Windmill Pasture	https://eldenring.wiki.gg/wiki/Village_Windmill_Pasture	https://eldenring.wiki.gg/w/index.php?oldid=49985	Altus Plateau	Altus,Leyndell	1	lead_only
wiki:eldenpedia:page-13312:revision-84972	13312	84972	2025-05-18T05:37:28Z	f575b61be04fa6236a012623dbcb4187a7be37bb	Lands Between	https://eldenring.wiki.gg/wiki/Lands_Between	https://eldenring.wiki.gg/w/index.php?oldid=84972			0	lead_only
wiki:eldenpedia:page-13353:revision-50146	13353	50146	2023-08-27T12:18:36Z	6606878817af8116e21755be85fcf225e3fd9020	Tombsward Cave	https://eldenring.wiki.gg/wiki/Tombsward_Cave	https://eldenring.wiki.gg/w/index.php?oldid=50146			6	lead_only
wiki:eldenpedia:page-13458:revision-69850	13458	69850	2024-12-25T03:25:11Z	32cd5a29c95d018381a8d6a24b42cf65f9ac519b	Charo's Hidden Grave	https://eldenring.wiki.gg/wiki/Charo's_Hidden_Grave	https://eldenring.wiki.gg/w/index.php?oldid=69850			9	lead_only
wiki:eldenpedia:page-13509:revision-50662	13509	50662	2023-08-27T12:38:35Z	b002988a14bca1234edb3e6f3f031a92364aa5e8	Smoldering Church	https://eldenring.wiki.gg/wiki/Smoldering_Church	https://eldenring.wiki.gg/w/index.php?oldid=50662	Caelid	Caelid	5	lead_only
wiki:eldenpedia:page-13594:revision-50914	13594	50914	2023-08-27T12:37:55Z	e872db796fe565a71b6962ab30d5b818df128a5e	Highway Lookout Tower (Altus Plateau)	https://eldenring.wiki.gg/wiki/Highway_Lookout_Tower_(Altus_Plateau)	https://eldenring.wiki.gg/w/index.php?oldid=50914	Altus Plateau	Altus,Leyndell	4	lead_only
wiki:eldenpedia:page-13636:revision-83205	13636	83205	2025-04-27T16:17:31Z	db0782f72d560af78f152f5625e239af807c0a1a	Eternal Cities	https://eldenring.wiki.gg/wiki/Eternal_Cities	https://eldenring.wiki.gg/w/index.php?oldid=83205			0	lead_only
wiki:eldenpedia:page-13732:revision-51375	13732	51375	2023-08-27T12:41:25Z	3a4f94c55bab1404846c2354029fcc1e01fec587	Temple Quarter	https://eldenring.wiki.gg/wiki/Temple_Quarter	https://eldenring.wiki.gg/w/index.php?oldid=51375			2	lead_only
