check_id	category	acquisition_class	region	item_name	flag	map_id	review_status	external_family_count	external_families	access_disposition	next_evidence
7773001	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [8]	1047567310	m60_48_55	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7773106	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [8]	1050567800	m60_50_56	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774488	smithing_stone	repeated_material_row	Consecrated Snowfield	Smithing Stone [8]	1049567350	m60_48_57	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770620	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Ancient Dragon Smithing Stone	400411	m60_48_57	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7774446	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Ancient Dragon Smithing Stone	1048567800	m60_48_57	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774489	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [7]	1049577700	m60_50_56	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773098	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [8]	1050557800	m60_50_56	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774475	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [8]	1049547700	m60_48_55	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7774490	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [8]	1049577710	m60_50_57	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773006	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [9]	1047587000	m60_48_57	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7774476	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [9]	1049557300	m60_50_56	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774491	smithing_stone	repeated_material_row	Consecrated Snowfield	Somber Smithing Stone [9]	1049577720	m60_48_57	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771254	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [4]	12037090	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771258	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [4]	12037130	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771286	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [4]	12037410	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771290	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [4]	12037450	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771293	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [5]	12037480	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771294	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [5]	12037490	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771251	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [6]	12037060	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771264	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [6]	12037190	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771276	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [6]	12037310	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771283	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [6]	12037380	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771295	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [6]	12037500	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771280	smithing_stone	repeated_material_row	Deeproot Depths	Smithing Stone [7]	12037350	m12_03	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7770787	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [6]	540668	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770788	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [6]	540670	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771272	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [6]	12037270	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771300	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [6]	12037550	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771268	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [7]	12037230	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771269	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [7]	12037240	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771270	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [7]	12037250	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771278	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [7]	12037330	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771298	smithing_stone	repeated_material_row	Deeproot Depths	Somber Smithing Stone [7]	12037530	m12_03	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771853	smithing_stone	repeated_material_row	Enir Ilim	Smithing Stone [8]	20017380	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771878	smithing_stone	repeated_material_row	Enir Ilim	Smithing Stone [8]	20017630	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771867	smithing_stone	repeated_material_row	Enir Ilim	Somber Ancient Dragon Smithing Stone	20017520	m20_01	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	unresolved	none_identity_region_trusted
7771819	smithing_stone	repeated_material_row	Enir Ilim	Somber Smithing Stone [5]	20017040	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771880	smithing_stone	repeated_material_row	Enir Ilim	Somber Smithing Stone [5]	20017650	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771864	smithing_stone	repeated_material_row	Enir Ilim	Somber Smithing Stone [6]	20017490	m20_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771815	smithing_stone	repeated_material_row	Enir Ilim	Somber Smithing Stone [9]	20017000	m20_01	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773404	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [1]	2047447020	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773415	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [1]	2047447130	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773412	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [2]	2047447100	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773409	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [3]	2047447070	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773493	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [4]	2048447070	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773491	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [5]	2048447050	m61_48_44	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773410	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [6]	2047447080	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773492	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [6]	2048447060	m61_48_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773433	smithing_stone	repeated_material_row	Ensis	Somber Smithing Stone [9]	2047447900	m61_48_44	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771445	smithing_stone	repeated_material_row	Farum Azula	Ancient Dragon Smithing Stone	13007480	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771480	smithing_stone	repeated_material_row	Farum Azula	Ancient Dragon Smithing Stone	13007900	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771487	smithing_stone	repeated_material_row	Farum Azula	Ancient Dragon Smithing Stone	13007991	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771488	smithing_stone	repeated_material_row	Farum Azula	Ancient Dragon Smithing Stone	13007993	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771409	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [6]	13007040	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771418	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [6]	13007140	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771433	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [6]	13007320	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771461	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [6]	13007670	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771442	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [7]	13007450	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771455	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [7]	13007580	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771459	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [7]	13007640	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771466	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [7]	13007730	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771475	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [7]	13007850	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771401	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007000	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771410	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007050	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771412	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007070	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771413	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007080	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771422	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007190	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771424	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007220	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771449	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007520	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771453	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007560	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771457	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007600	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771478	smithing_stone	repeated_material_row	Farum Azula	Smithing Stone [8]	13007880	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771402	smithing_stone	repeated_material_row	Farum Azula	Somber Ancient Dragon Smithing Stone	13007005	m13_00	trusted	2	gameplay-guide:game8;gameplay-guide:redmaw	unresolved	none_identity_region_trusted
7771426	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [7]	13007250	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771469	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [7]	13007770	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771472	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [7]	13007810	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771460	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [8]	13007660	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771473	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [8]	13007820	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771420	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [9]	13007170	m13_00	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7771438	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [9]	13007390	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771444	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [9]	13007470	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771477	smithing_stone	repeated_material_row	Farum Azula	Somber Smithing Stone [9]	13007870	m13_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772464	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [1]	43017000	m43_01	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7773474	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [2]	2048417030	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774084	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [2]	42007110	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772433	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [3]	41007260	m41_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773241	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [3]	2045427000	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773234	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [4]	2045417040	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774085	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [4]	42007130	m61_45_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774107	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [4]	43017040	m43_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773397	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [5]	2047437020	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774083	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [5]	42007100	m61_45_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774106	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [5]	43017030	m43_01	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772432	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [6]	41007200	m41_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774547	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [6]	2046437040	m61_45_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774086	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [7]	42007140	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773394	smithing_stone	repeated_material_row	Gravesite	Smithing Stone [8]	2047427950	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774089	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [2]	42007170	m61_45_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773233	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [4]	2045417030	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773391	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [4]	2047427030	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773400	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [4]	2047437050	m61_45_44	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773392	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [6]	2047427040	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774088	smithing_stone	repeated_material_row	Gravesite	Somber Smithing Stone [6]	42007160	m61_46_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771593	smithing_stone	repeated_material_row	Haligtree	Ancient Dragon Smithing Stone	15007270	m15_00	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7771612	smithing_stone	repeated_material_row	Haligtree	Ancient Dragon Smithing Stone	15007460	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771597	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [6]	15007310	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771602	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [6]	15007360	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771649	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [6]	15007830	m15_00	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771604	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [7]	15007380	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771621	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [7]	15007550	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771630	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [7]	15007640	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771576	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007100	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771589	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007230	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771606	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007400	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771618	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007520	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771634	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007680	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771639	smithing_stone	repeated_material_row	Haligtree	Smithing Stone [8]	15007730	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770602	smithing_stone	repeated_material_row	Haligtree	Somber Ancient Dragon Smithing Stone	400325		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771625	smithing_stone	repeated_material_row	Haligtree	Somber Ancient Dragon Smithing Stone	15007590	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771627	smithing_stone	repeated_material_row	Haligtree	Somber Ancient Dragon Smithing Stone	15007610	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771594	smithing_stone	repeated_material_row	Haligtree	Somber Smithing Stone [8]	15007280	m15_00	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7771598	smithing_stone	repeated_material_row	Haligtree	Somber Smithing Stone [9]	15007320	m15_00	trusted	2	gameplay-guide:game8;gameplay-wiki:eldenpedia	unresolved	none_identity_region_trusted
7771611	smithing_stone	repeated_material_row	Haligtree	Somber Smithing Stone [9]	15007450	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771628	smithing_stone	repeated_material_row	Haligtree	Somber Smithing Stone [9]	15007620	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771642	smithing_stone	repeated_material_row	Haligtree	Somber Smithing Stone [9]	15007760	m15_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773476	smithing_stone	repeated_material_row	Jagged Peak	Ancient Dragon Smithing Stone	2048417800	m61_49_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773649	smithing_stone	repeated_material_row	Jagged Peak	Ancient Dragon Smithing Stone	2053397000	m61_54_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774635	smithing_stone	repeated_material_row	Jagged Peak	Ancient Dragon Smithing Stone	530805	m61_54_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773650	smithing_stone	repeated_material_row	Jagged Peak	Somber Ancient Dragon Smithing Stone	2053397010	m61_54_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7900288	smithing_stone	repeated_material_row	Jagged Peak	Somber Ancient Dragon Smithing Stone	530805	m61_54_39	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7774559	smithing_stone	repeated_material_row	Jagged Peak	Somber Smithing Stone [7]	2049427010	m61_49_41	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770921	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [4]	11007030	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770949	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [4]	11007190	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770980	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [4]	11007510	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770991	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	11007630	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771003	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	11007760	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772400	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	35007600	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773918	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	11007370	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773921	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	11007700	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773924	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [5]	11007860	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770968	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007350	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770982	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007530	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770993	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007650	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770999	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007720	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772401	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	35007630	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773913	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007100	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773917	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007290	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773922	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007780	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773923	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007820	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7773925	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [6]	11007900	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772365	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007190	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772368	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007220	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772384	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007410	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772388	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007460	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772390	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007480	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772397	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [7]	35007570	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772394	smithing_stone	repeated_material_row	Leyndell	Smithing Stone [8]	35007540	m35_00	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7771021	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [4]	11007983	m11_00	audited_one_family	1	gameplay-guide:redmaw	unresolved	second_independent_exact_landmark_source
7770953	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [5]	11007210	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7771015	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [5]	11007920	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770940	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	11007145	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770948	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	11007185	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770950	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	11007195	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770975	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	11007440	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770989	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	11007610	m11_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772383	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	35007400	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772418	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [6]	35007970	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772387	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [7]	35007450	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772419	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [7]	35007980	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772421	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [7]	35007993	m35_00	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772367	smithing_stone	repeated_material_row	Leyndell	Somber Smithing Stone [8]	35007210	m35_00	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7770351	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	150470		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770360	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	150670		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7770368	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	150950		remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772188	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	31177030	m31_17	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772252	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	32017000	m32_01	audited_one_family	1	gameplay-wiki:eldenpedia	unresolved	second_independent_exact_landmark_source
7772760	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	1040387000	m60_42_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
7772817	smithing_stone	repeated_material_row	Limgrave	Smithing Stone [1]	1042367050	m60_42_36	remaining_unreviewed	0		unresolved	first_exact_landmark_source
