# AUTO-GENERATED by tools/datamine_merchant_shops.py -- which physical merchant opens
# each ShopLineupParam row, and on which map. Replaces datamine_shop_rows.py's false
# 'block = one merchant' region inheritance. One line per (row, merchant instance);
# a row with >1 distinct map region -> gen_data collapses to HUB + DEFAULTED. map_id ->
# region is gen_data's job (_gt_region). map_source: msb|binder|msb+binder|none.
row_id	talk_id	npc_param_id	merchant_name	map_id	map_source	npc_name_id	pos_x	pos_y	pos_z
100367	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100367	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100367	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100367	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100367	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100367	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100368	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100368	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100368	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100368	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100368	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100368	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100368	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100369	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100369	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100369	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100369	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100369	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100369	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100369	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100370	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100370	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100370	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100370	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100370	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100370	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100370	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100371	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100371	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100371	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100371	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100371	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100371	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100371	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100372	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100372	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100372	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100372	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100372	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100372	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100372	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100373	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100373	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100373	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100373	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100373	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100373	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100373	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100374	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100374	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100374	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100374	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100374	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100374	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100374	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100375	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100375	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100375	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100375	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100375	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100375	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100375	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100376	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100376	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100376	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100376	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100376	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100376	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100376	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100377	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100377	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100377	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100377	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100377	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100377	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100377	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100378	351001100	523510034	Scribe Corhyn	m11_00	msb+binder	135101	-250.98	27.02	-460.55
100378	351001105	523510070	Scribe Corhyn	m11_05	msb+binder	135101	-162.84	-23.1	-271.34
100378	351001110	523510079	Brother Corhyn	m11_10	msb+binder	135100	-325.948	-21.96	-298.623
100378	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100378	351006000	523510030	Brother Corhyn	m60_40_52	msb	135100	-117.985	793.324	-78.75
100378	351006000	523510030	Brother Corhyn	m60_40_54	msb	135100	73.902	844.201	31.526
100378	351006000	523510030	Brother Corhyn	m60_51_56	msb	135100	8.645	1674.661	-40.741
100400	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100400	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100401	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100401	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100402	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100402	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100403	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100403	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100404	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100404	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100405	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100405	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100406	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100406	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100407	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100407	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100425	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100425	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100426	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100426	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100428	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100428	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100429	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100429	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100430	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100430	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100431	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100431	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100432	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100432	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100433	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100433	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100434	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100434	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100435	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100435	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100436	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100436	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100437	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100437	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100438	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100438	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100439	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100439	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100440	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100440	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100441	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100441	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100442	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100442	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100443	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100443	330006000	60910020	Miriel, Pastor of Vows	m60_37_46	msb	133000	-44.238	398.121	-0.01
100500	800001100			m11_00	binder				
100500	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100500	800003500			m35_00	binder				
100500	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100501	800001100			m11_00	binder				
100501	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100501	800003500			m35_00	binder				
100501	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100502	800001100			m11_00	binder				
100502	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100502	800003500			m35_00	binder				
100502	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100503	800001100			m11_00	binder				
100503	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100503	800003500			m35_00	binder				
100503	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100504	800001100			m11_00	binder				
100504	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100504	800003500			m35_00	binder				
100504	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100505	800001100			m11_00	binder				
100505	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100505	800003500			m35_00	binder				
100505	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100506	800001100			m11_00	binder				
100506	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100506	800003500			m35_00	binder				
100506	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100507	800001100			m11_00	binder				
100507	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100507	800003500			m35_00	binder				
100507	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100510	800001100			m11_00	binder				
100510	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100510	800003500			m35_00	binder				
100510	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100511	800001100			m11_00	binder				
100511	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100511	800003500			m35_00	binder				
100511	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100513	800001100			m11_00	binder				
100513	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100513	800003500			m35_00	binder				
100513	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100514	800001100			m11_00	binder				
100514	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100514	800003500			m35_00	binder				
100514	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100515	800001100			m11_00	binder				
100515	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100515	800003500			m35_00	binder				
100515	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100516	800001100			m11_00	binder				
100516	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100516	800003500			m35_00	binder				
100516	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100517	800001100			m11_00	binder				
100517	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100517	800003500			m35_00	binder				
100517	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100518	800001100			m11_00	binder				
100518	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100518	800003500			m35_00	binder				
100518	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100519	800001100			m11_00	binder				
100519	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100519	800003500			m35_00	binder				
100519	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100520	800001100			m11_00	binder				
100520	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100520	800003500			m35_00	binder				
100520	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100525	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100525	800026000			m60_00_00	binder				
100525	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100525	801516000			m60_00_00	binder				
100539	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100539	800026000			m60_00_00	binder				
100539	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100539	801516000			m60_00_00	binder				
100540	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100540	800026000			m60_00_00	binder				
100540	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100540	801516000			m60_00_00	binder				
100541	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100541	800026000			m60_00_00	binder				
100541	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100541	801516000			m60_00_00	binder				
100542	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100542	800026000			m60_00_00	binder				
100542	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100542	801516000			m60_00_00	binder				
100543	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100543	800026000			m60_00_00	binder				
100543	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100543	801516000			m60_00_00	binder				
100544	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100544	800026000			m60_00_00	binder				
100544	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100544	801516000			m60_00_00	binder				
100545	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100545	800026000			m60_00_00	binder				
100545	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100545	801516000			m60_00_00	binder				
100546	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100546	800026000			m60_00_00	binder				
100546	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100546	801516000			m60_00_00	binder				
100547	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100547	800026000			m60_00_00	binder				
100547	801116000	32001110	Nomadic Merchant	m60_44_39	msb	180101	-91.95	152.211	-27.14
100547	801516000			m60_00_00	binder				
100550	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100550	800046000			m60_00_00	binder				
100550	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100551	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100551	800046000			m60_00_00	binder				
100551	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100552	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100552	800046000			m60_00_00	binder				
100552	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100553	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100553	800046000			m60_00_00	binder				
100553	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100554	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100554	800046000			m60_00_00	binder				
100554	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100557	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100557	800046000			m60_00_00	binder				
100557	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100560	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100560	800046000			m60_00_00	binder				
100560	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100561	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100561	800046000			m60_00_00	binder				
100561	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100562	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100562	800046000			m60_00_00	binder				
100562	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100563	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100563	800046000			m60_00_00	binder				
100563	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100564	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100564	800046000			m60_00_00	binder				
100564	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100565	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100565	800046000			m60_00_00	binder				
100565	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100566	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100566	800046000			m60_00_00	binder				
100566	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100567	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100567	800046000			m60_00_00	binder				
100567	801126000	32001210	Nomadic Merchant	m60_45_36	msb	180102	78.22	19.789	112.57
100575	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100575	800046000			m60_00_00	binder				
100575	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100576	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100576	800046000			m60_00_00	binder				
100576	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100585	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100585	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100586	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100586	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100587	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100587	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100588	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100588	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100589	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100589	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100590	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100590	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100591	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100591	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100592	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100592	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100593	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100593	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100594	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100594	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100595	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100595	801136000	32001310	Nomadic Merchant	m60_41_36	msb	180103	109.188	3.025	-99.508
100600	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100600	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100601	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100601	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100602	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100602	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100603	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100603	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100604	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100604	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
