# AUTO-GENERATED by tools/datamine_flag_names.py -- DO NOT EDIT, re-emit.
# A human-readable label for an event flag, taken from FromSoft's OWN developer comment on the
# event that SETS it (the decompiled EMEVD carries `// <japanese> -- <english gloss>` above almost
# every event). The flag itself has no name anywhere in the game data.
# 🛑 IT NAMES THE EVENT, NOT THE FLAG. One event setting five flags labels all five identically --
#   an ATTRIBUTION ("set by the thing called X"), never a definition. `setters` is how many distinct
#   named setters were found; >1 means the label shown is one of several.
# 🛑 `name_en` IS A MACHINE TRANSLATION carried in the decompiled comment, not a FromSoft string.
#   `name_ja` is the datum. Read the Japanese before reasoning about meaning.
# 🛑 A FLAG ABSENT HERE IS UNNAMED, not ungated. Absence means this scan could not reach it.
# source: emevd_event (a SetEventFlag site in a NAMED event -- strongest)
#       | emevd_batch (inside a BatchSetEventFlags range in a named event; the comment names the
#                      RANGE's purpose, so it is weaker. Ranges wider than 64 are dropped)
#       | esd_talk    (no EMEVD setter; esd_flags.tsv says a talk ESD sets it. Provenance, no name)
# TIER 2 (AGENTS §5a): a hand-run emit. No build.ps1 step regenerates this and CI cannot -- the
#   EMEVD is licensing-restricted. Re-emit and commit when the corpus changes.
# MEASURED THIS RUN (recomputed on every emit):
#   files                          589
#   events                         4893
#   events_named                   3791
#   events_unnamed                 1102
#   set_sites                      4527
#   set_sites_in_unnamed_event     1247
#   batch_sites                    662
#   batch_sites_in_unnamed_event   76
#   esd_only                       2267
#   flags labelled                 5111
#     via emevd_event              2173
#     via emevd_batch              671
#     via esd_talk                 2267
flag	name_ja	name_en	source	set_by_event	map_id	setters
16009305		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009306		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009307		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009308		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009309	NPC313火山館の勧誘者_PCがワープしてきたアニメ再生	NPC313 Volcano Hall Recruiter_Anime playback where the PC warped	emevd_event	16003726	m16_00_00_00	1
16009315		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009316	NPC313火山館の勧誘者_火山牢の秘密を知った判定	NPC313 Volcano Hall Recruiter_Judgment of knowing the secret of the Volcano Prison	emevd_event	16003724	m16_00_00_00	1
16009318		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009319		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009326		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009327		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009328		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009329	NPC313火山館の勧誘者_NPC初期化イベント_火山牢にいる	NPC313 Volcano Hall Recruiter_NPC Initialization Event_In Volcano Prison	emevd_event	16003722	m16_00_00_00	1
16009335		set by NPC talk 313001600 on m16_00_00_00	esd_talk	313001600	m16_00_00_00	2
16009337	NPC313火山館の勧誘者_アイテムを残して立ち去るフラグ立て	NPC313 Volcano Hall Recruiter_ Flag to leave items behind	emevd_event	16003725	m16_00_00_00	1
16009338	NPC313火山館の勧誘者_アイテムを残して立ち去るフラグ立て	NPC313 Volcano Hall Recruiter_ Flag to leave items behind	emevd_event	16003725	m16_00_00_00	1
16009355		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009356		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009357		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009358		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009359		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009360		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009361		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009362		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009363		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009364		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009365		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009366		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009367		set by NPC talk 309001600 on m16_00_00_00	esd_talk	309001600	m16_00_00_00	3
16009400	NPC314ムノウ_NPC初期化イベント_火山館にいる	NPC314 Munou_NPC initialization event_In the volcano hall	emevd_event	16003730	m16_00_00_00	1
16009405		set by NPC talk 314001110 on m11_10_00_00	esd_talk	314001110	m11_10_00_00	3
16009406		set by NPC talk 314001110 on m11_10_00_00	esd_talk	314001110	m11_10_00_00	3
16009415		set by NPC talk 314001110 on m11_10_00_00	esd_talk	314001110	m11_10_00_00	3
16009416		set by NPC talk 314001110 on m11_10_00_00	esd_talk	314001110	m11_10_00_00	3
16009455		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009456		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009457		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009458		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009459		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009460		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009461		set by NPC talk 326001600 on m16_00_00_00	esd_talk	326001600	m16_00_00_00	2
16009463	NPC326火山館最強の騎士_アイテムを残して立ち去るフラグ立て	NPC326 Volcano Pavilion's Strongest Knight_ Flag to leave and leave items behind	emevd_event	16003743	m16_00_00_00	1
16009464	NPC326火山館最強の騎士_キャラ状態遷移	NPC326 Volcano Hall Strongest Knight_Character state transition	emevd_event	3899	common	1
16009503	NPC332火山館の幽霊_初期状態_NPC初期化イベント	NPC332 Ghost of the Volcano Hall_Initial state_NPC initialization event	emevd_event	16003760	m16_00_00_00	1
16009505		set by NPC talk 332001600 on m16_00_00_00	esd_talk	332001600	m16_00_00_00	1
16009506		set by NPC talk 332001600 on m16_00_00_00	esd_talk	332001600	m16_00_00_00	1
16009508	NPC332火山館の幽霊_未会話ショートワープ	NPC332 Ghost of the Volcano Hall_Unconversated short warp	emevd_event	16003761	m16_00_00_00	1
16009509	NPC332火山館の幽霊_出現イベント	NPC332 Volcano Hall Ghost Appearance Event	emevd_event	16003763	m16_00_00_00	1
16009510	NPC332火山館の幽霊_出現イベント	NPC332 Volcano Hall Ghost Appearance Event	emevd_event	16003763	m16_00_00_00	1
16009511	NPC332火山館の幽霊_出現イベント	NPC332 Volcano Hall Ghost Appearance Event	emevd_event	16003763	m16_00_00_00	1
18000400	チャリオット吊り下げ火炎樽で破壊_XX	Destroyed by Chariot hanging flame barrel_XX	emevd_event	18002450	m18_00_00_00	1
18000530	エレベーター用初期フラグ設定	Initial flag setting for elevator	emevd_event	18002520	m18_00_00_00	1
18000800	ボス撃破	Defeat the boss	emevd_event	18002800	m18_00_00_00	1
18000850	ボス撃破_チュートリアル	Boss defeat_tutorial	emevd_event	18002850	m18_00_00_00	1
19000100	エンディング_メリナ	Ending_Melina	emevd_event	19000100	m19_00_00_00	1
19000800	ラスボス撃破	Defeat the final boss	emevd_event	19002800	m19_00_00_00	1
19000801	ラスボス出現	Last boss appears	emevd_event	19002810	m19_00_00_00	1
19000802	ラスボス激昂	Last boss rage	emevd_event	19002811	m19_00_00_00	1
19000804	ラスボス撃破	Defeat the final boss	emevd_event	19002800	m19_00_00_00	1
19001100	ラスボス撃破	Defeat the final boss	emevd_event	19002800	m19_00_00_00	1
19002100	エンディング_メリナ	Ending_Melina	emevd_event	19000100	m19_00_00_00	1
19002500	黄金樹の封印	Seal of the Golden Tree	emevd_event	19002500	m19_00_00_00	1
19002801	ラスボス出現	Last boss appears	emevd_event	19002810	m19_00_00_00	1
19002802	ラスボス激昂	Last boss rage	emevd_event	19002811	m19_00_00_00	1
19002803	ラスボス覚醒	Last boss awakening	emevd_event	19002812	m19_00_00_00	1
19002806	ラスボス出現	Last boss appears	emevd_event	19002810	m19_00_00_00	1
20002700		set by NPC talk 413102000 on m20_00_00_00	esd_talk	413102000	m20_00_00_00	1
20002711		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002712		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002714		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002715		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002716		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002717		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002718		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002719		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002720		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002721		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002722		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002725		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002726		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002727		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002729		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002733		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002735		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002736		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002738		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002739		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002740		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002741		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002745		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002746		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002747		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20002748		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009255		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009256		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009257		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009258		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009259		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009260		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009261		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009262		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009263		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009264		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009265		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009266		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009267		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009268		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009269		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009270		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009272		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009273		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009274		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009275		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009276		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009278		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009279		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009280		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009281		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009282		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009283		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009284		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009285		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009286		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009287		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009294		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009295		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009299		set by NPC talk 402002000 on m20_00_00_00	esd_talk	402002000	m20_00_00_00	1
20009305		set by NPC talk 450002000 on m20_00_00_00	esd_talk	450002000	m20_00_00_00	1
20012710		set by NPC talk 418012001 on m20_01_00_00	esd_talk	418012001	m20_01_00_00	1
20012717		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20012718		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20012720		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012721		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012722		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012723		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012724		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012725		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012726		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012727		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012728		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012729		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20012730		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012731		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012732		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012733		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012734		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012735		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012736		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012737		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012738		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012739		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20012740		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012743		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012744		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012745		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012748		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012749		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20012750		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012751		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012752		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012753		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012754		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012755		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012756		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012757		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012758		set by NPC talk 415152001 on m20_01_00_00	esd_talk	415152001	m20_01_00_00	1
20012760		set by NPC talk 425152001 on m20_01_00_00	esd_talk	425152001	m20_01_00_00	1
20012761		set by NPC talk 425152001 on m20_01_00_00	esd_talk	425152001	m20_01_00_00	1
20012770		set by NPC talk 410102001 on m20_01_00_00	esd_talk	410102001	m20_01_00_00	1
20012771		set by NPC talk 410102001 on m20_01_00_00	esd_talk	410102001	m20_01_00_00	1
20012772		set by NPC talk 410102001 on m20_01_00_00	esd_talk	410102001	m20_01_00_00	1
20019211		set by NPC talk 416002001 on m20_01_00_00	esd_talk	416002001	m20_01_00_00	1
20019212		set by NPC talk 416002001 on m20_01_00_00	esd_talk	416002001	m20_01_00_00	1
20019213		set by NPC talk 416002001 on m20_01_00_00	esd_talk	416002001	m20_01_00_00	1
20019214		set by NPC talk 416002001 on m20_01_00_00	esd_talk	416002001	m20_01_00_00	1
20019215		set by NPC talk 416002001 on m20_01_00_00	esd_talk	416002001	m20_01_00_00	1
20019235		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019236		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019237		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019238		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019239		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019240		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019243		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019244		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019245		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019246		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019247		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019248		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019249		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
20019255		set by NPC talk 418001205 on m12_05_00_00	esd_talk	418001205	m12_05_00_00	3
20019258		set by NPC talk 418012001 on m20_01_00_00	esd_talk	418012001	m20_01_00_00	1
20019280		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019281		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019282		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019283		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019284		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019285		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019286		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019287		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019288		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019289		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019290		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019291		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019292		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019293		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019294		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019295		set by NPC talk 418152001 on m20_01_00_00	esd_talk	418152001	m20_01_00_00	1
20019340		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20019341		set by NPC talk 419152001 on m20_01_00_00	esd_talk	419152001	m20_01_00_00	1
20019350		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019351		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019352		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019353		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019354		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019355		set by NPC talk 417152001 on m20_01_00_00	esd_talk	417152001	m20_01_00_00	1
20019400		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20019401		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20019402		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	1
20019533		set by NPC talk 414152001 on m20_01_00_00	esd_talk	414152001	m20_01_00_00	7
20019537		set by NPC talk 416152001 on m20_01_00_00	esd_talk	416152001	m20_01_00_00	1
21002702		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21002710		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21002713		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21002720		set by NPC talk 418132100 on m21_00_00_00	esd_talk	418132100	m21_00_00_00	1
21002721		set by NPC talk 418132100 on m21_00_00_00	esd_talk	418132100	m21_00_00_00	1
21002722		set by NPC talk 418132100 on m21_00_00_00	esd_talk	418132100	m21_00_00_00	1
21002730		set by NPC talk 418142100 on m21_00_00_00	esd_talk	418142100	m21_00_00_00	1
21002731		set by NPC talk 418142100 on m21_00_00_00	esd_talk	418142100	m21_00_00_00	1
21002732		set by NPC talk 418142100 on m21_00_00_00	esd_talk	418142100	m21_00_00_00	1
21002740		set by NPC talk 414132100 on m21_00_00_00	esd_talk	414132100	m21_00_00_00	1
21002741		set by NPC talk 414132100 on m21_00_00_00	esd_talk	414132100	m21_00_00_00	1
21002743		set by NPC talk 414132100 on m21_00_00_00	esd_talk	414132100	m21_00_00_00	1
21002750		set by NPC talk 414142100 on m21_00_00_00	esd_talk	414142100	m21_00_00_00	1
21002751		set by NPC talk 414142100 on m21_00_00_00	esd_talk	414142100	m21_00_00_00	1
21002752		set by NPC talk 414142100 on m21_00_00_00	esd_talk	414142100	m21_00_00_00	1
21009206		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009207		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009208		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009209		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009210		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009211		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009214		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009222		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009223		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009240		set by NPC talk 413002100 on m21_00_00_00	esd_talk	413002100	m21_00_00_00	1
21009255		set by NPC talk 450002100 on m21_00_00_00	esd_talk	450002100	m21_00_00_00	1
21012703		set by NPC talk 414102101 on m21_01_00_00	esd_talk	414102101	m21_01_00_00	1
21012720		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012722		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012724		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012727		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012728		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012729		set by NPC talk 416002101 on m21_01_00_00	esd_talk	416002101	m21_01_00_00	1
21012730		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012731		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012732		set by NPC talk 000001000 on m00_00_00_00	esd_talk	000001000	m00_00_00_00	3
21012733		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012734		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012736		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012737		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012738		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012739		set by NPC talk 417002101 on m21_01_00_00	esd_talk	417002101	m21_01_00_00	2
21012740		set by NPC talk 418112101 on m21_01_00_00	esd_talk	418112101	m21_01_00_00	1
21012741		set by NPC talk 418112101 on m21_01_00_00	esd_talk	418112101	m21_01_00_00	1
21012742		set by NPC talk 418112101 on m21_01_00_00	esd_talk	418112101	m21_01_00_00	1
21012750		set by NPC talk 418122101 on m21_01_00_00	esd_talk	418122101	m21_01_00_00	1
21012751		set by NPC talk 418122101 on m21_01_00_00	esd_talk	418122101	m21_01_00_00	1
21012752		set by NPC talk 418122101 on m21_01_00_00	esd_talk	418122101	m21_01_00_00	1
21012760		set by NPC talk 416112101 on m21_01_00_00	esd_talk	416112101	m21_01_00_00	1
21012761		set by NPC talk 416112101 on m21_01_00_00	esd_talk	416112101	m21_01_00_00	1
21012763		set by NPC talk 416112101 on m21_01_00_00	esd_talk	416112101	m21_01_00_00	1
21012770		set by NPC talk 416122101 on m21_01_00_00	esd_talk	416122101	m21_01_00_00	1
