# AUTO-GENERATED by tools/datamine_enemy_drops.py -- DO NOT EDIT, re-emit.
# NpcParam.itemLotId_enemy -> the ItemLotParam_enemy lot GROUP (base+0.. while the row exists and is
# not another NpcParam's base) -> its 1..8 item slots. One row per (npc_id, lot, slot).
# POLARITY: flag>0 = ONE-TIME drop (getItemFlagId; the game never rolls it again -- a CHECK
# candidate). flag blank = FARMABLE, rolls on every kill, never a check.
# chance_pct is the slot's share of ITS OWN ROW's weight (the row's missing weight is the
# "nothing" slot), not of the enemy's whole drop table.
# npc_name is blank unless the game itself ships a name (tables/enemy_names.py); wiki names are
# not invented here. map_id/part are filled only where the flag has exactly ONE source=enemy
# placement in msb_flag_region.tsv.
# 🛑 No row here is an AP location. Whether flagged enemy drops become checks is a product ruling.
npc_id	npc_name	chr_id	lot	slot	category	item_id	full_id	item_name	num	chance_pct	flag	map_id	part
43130334		4313	431334536	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43130334		4313	431334537	2	2	52000000	52000000	Bolt	5	10.0000			
43130334		4313	431334538	2	2	52080000	52080000		5	5.0000			
43130334		4313	431334539	2	1	10103	1073751927	Smithing Stone [4]	1	2.0000			
43130334		4313	431334540	2	1	10104	1073751928	Smithing Stone [5]	1	2.0000			
43130334		4313	431334541	2	1	10105	1073751929	Smithing Stone [6]	1	1.5000			
43130335		4313	431300530	2	2	2040000	2040000		1	2.0000			
43130335		4313	431300531	2	2	31130000	31130000	Brass Shield	1	2.0000			
43130335		4313	431300532	2	2	43030000	43030000	Heavy Crossbow	1	2.0000			
43130335		4313	431300533	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43130335		4313	431300534	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43130335		4313	431300535	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43130335		4313	431300536	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43130335		4313	431300537	2	2	52000000	52000000	Bolt	5	10.0000			
43130335		4313	431300538	2	2	52080000	52080000		5	5.0000			
43130335		4313	431300539	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43130335		4313	431300540	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43130335		4313	431300541	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43130400		4313	431300000	2	2	2040000	2040000		1	2.0000			
43130400		4313	431300001	2	2	31130000	31130000	Brass Shield	1	2.0000			
43130400		4313	431300002	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43130400		4313	431300003	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43130400		4313	431300004	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43130400		4313	431300005	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43130400		4313	431300006	2	2	52000000	52000000	Bolt	5	10.0000			
43130400		4313	431300007	2	2	52080000	52080000		5	5.0000			
43130400		4313	431300008	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43130400		4313	431300009	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43130400		4313	431300010	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43130500		4313	431300030	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131000		4313	431300100	2	2	11040000	11040000	Warpick	1	2.0000			
43131000		4313	431300101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43131000		4313	431300102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131000		4313	431300103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131000		4313	431300104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131000		4313	431300105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131000		4313	431300106	2	2	52000000	52000000	Bolt	5	10.0000			
43131000		4313	431300107	2	2	52080000	52080000		5	5.0000			
43131000		4313	431300108	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131000		4313	431300109	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131000		4313	431300110	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131030		4313	431300100	2	2	11040000	11040000	Warpick	1	2.0000			
43131030		4313	431300101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43131030		4313	431300102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131030		4313	431300103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131030		4313	431300104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131030		4313	431300105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131030		4313	431300106	2	2	52000000	52000000	Bolt	5	10.0000			
43131030		4313	431300107	2	2	52080000	52080000		5	5.0000			
43131030		4313	431300108	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131030		4313	431300109	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131030		4313	431300110	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131032		4313	431300100	2	2	11040000	11040000	Warpick	1	2.0000			
43131032		4313	431300101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43131032		4313	431300102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131032		4313	431300103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131032		4313	431300104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131032		4313	431300105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131032		4313	431300106	2	2	52000000	52000000	Bolt	5	10.0000			
43131032		4313	431300107	2	2	52080000	52080000		5	5.0000			
43131032		4313	431300108	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131032		4313	431300109	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131032		4313	431300110	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131034		4313	431334100	2	2	11040000	11040000	Warpick	1	2.0000			
43131034		4313	431334101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43131034		4313	431334102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131034		4313	431334103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131034		4313	431334104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131034		4313	431334105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131034		4313	431334106	2	2	52000000	52000000	Bolt	5	10.0000			
43131034		4313	431334107	2	2	52080000	52080000		5	5.0000			
43131034		4313	431334108	2	1	10103	1073751927	Smithing Stone [4]	1	2.0000			
43131034		4313	431334109	2	1	10104	1073751928	Smithing Stone [5]	1	2.0000			
43131034		4313	431334110	2	1	10105	1073751929	Smithing Stone [6]	1	1.5000			
43131100		4313	431300610	2	2	11040000	11040000	Warpick	1	2.0000			
43131100		4313	431300611	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131100		4313	431300612	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131100		4313	431300613	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131100		4313	431300614	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131100		4313	431300615	2	2	52000000	52000000	Bolt	5	10.0000			
43131100		4313	431300616	2	2	52080000	52080000		5	5.0000			
43131100		4313	431300617	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131100		4313	431300618	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131100		4313	431300619	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131130		4313	431300610	2	2	11040000	11040000	Warpick	1	2.0000			
43131130		4313	431300611	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131130		4313	431300612	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131130		4313	431300613	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131130		4313	431300614	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131130		4313	431300615	2	2	52000000	52000000	Bolt	5	10.0000			
43131130		4313	431300616	2	2	52080000	52080000		5	5.0000			
43131130		4313	431300617	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131130		4313	431300618	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131130		4313	431300619	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131132		4313	431300610	2	2	11040000	11040000	Warpick	1	2.0000			
43131132		4313	431300611	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131132		4313	431300612	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131132		4313	431300613	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131132		4313	431300614	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131132		4313	431300615	2	2	52000000	52000000	Bolt	5	10.0000			
43131132		4313	431300616	2	2	52080000	52080000		5	5.0000			
43131132		4313	431300617	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131132		4313	431300618	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131132		4313	431300619	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131200		4313	431300100	2	2	11040000	11040000	Warpick	1	2.0000			
43131200		4313	431300101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43131200		4313	431300102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131200		4313	431300103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131200		4313	431300104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131200		4313	431300105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131200		4313	431300106	2	2	52000000	52000000	Bolt	5	10.0000			
43131200		4313	431300107	2	2	52080000	52080000		5	5.0000			
43131200		4313	431300108	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131200		4313	431300109	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131200		4313	431300110	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131300		4313	431300120	2	2	11040000	11040000	Warpick	1	2.0000			
43131300		4313	431300121	2	2	43030000	43030000	Heavy Crossbow	1	2.0000			
43131300		4313	431300122	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131300		4313	431300123	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131300		4313	431300124	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131300		4313	431300125	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131300		4313	431300126	2	2	52000000	52000000	Bolt	5	10.0000			
43131300		4313	431300127	2	2	52080000	52080000		5	5.0000			
43131300		4313	431300128	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131300		4313	431300129	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131300		4313	431300130	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43131330		4313	431300120	2	2	11040000	11040000	Warpick	1	2.0000			
43131330		4313	431300121	2	2	43030000	43030000	Heavy Crossbow	1	2.0000			
43131330		4313	431300122	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43131330		4313	431300123	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43131330		4313	431300124	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43131330		4313	431300125	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43131330		4313	431300126	2	2	52000000	52000000	Bolt	5	10.0000			
43131330		4313	431300127	2	2	52080000	52080000		5	5.0000			
43131330		4313	431300128	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43131330		4313	431300129	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43131330		4313	431300130	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43132000		4313	431300200	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43132000		4313	431300201	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43132000		4313	431300202	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43132000		4313	431300203	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43132000		4313	431300204	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43132000		4313	431300205	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43132000		4313	431300206	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43132030		4313	431300200	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43132030		4313	431300201	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43132030		4313	431300202	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43132030		4313	431300203	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43132030		4313	431300204	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43132030		4313	431300205	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43132030		4313	431300206	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43132032		4313	431300200	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43132032		4313	431300201	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43132032		4313	431300202	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43132032		4313	431300203	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43132032		4313	431300204	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43132032		4313	431300205	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43132032		4313	431300206	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43132034		4313	431334200	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43132034		4313	431334201	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43132034		4313	431334202	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43132034		4313	431334203	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43132034		4313	431334204	2	1	10103	1073751927	Smithing Stone [4]	1	2.0000			
43132034		4313	431334205	2	1	10104	1073751928	Smithing Stone [5]	1	2.0000			
43132034		4313	431334206	2	1	10105	1073751929	Smithing Stone [6]	1	1.5000			
43133000		4313	431300300	2	2	32300000	32300000		1	2.0000			
43133000		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133000		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133000		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133000		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133000		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43133000		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43133000		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43133030		4313	431300300	2	2	32300000	32300000		1	2.0000			
43133030		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133030		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133030		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133030		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133030		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43133030		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43133030		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43133032		4313	431300300	2	2	32300000	32300000		1	2.0000			
43133032		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133032		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133032		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133032		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133032		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43133032		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43133032		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43133034		4313	431334300	2	2	32300000	32300000		1	2.0000			
43133034		4313	431334301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133034		4313	431334302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133034		4313	431334303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133034		4313	431334304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133034		4313	431334305	2	1	10103	1073751927	Smithing Stone [4]	1	2.0000			
43133034		4313	431334306	2	1	10104	1073751928	Smithing Stone [5]	1	2.0000			
43133034		4313	431334307	2	1	10105	1073751929	Smithing Stone [6]	1	1.5000			
43133035		4313	431300300	2	2	32300000	32300000		1	2.0000			
43133035		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133035		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133035		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133035		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133035		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43133035		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43133035		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43133100		4313	431300300	2	2	32300000	32300000		1	2.0000			
43133100		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43133100		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43133100		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43133100		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43133100		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43133100		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43133100		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43134032		4313	431300000	2	2	2040000	2040000		1	2.0000			
43134032		4313	431300001	2	2	31130000	31130000	Brass Shield	1	2.0000			
43134032		4313	431300002	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43134032		4313	431300003	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43134032		4313	431300004	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43134032		4313	431300005	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43134032		4313	431300006	2	2	52000000	52000000	Bolt	5	10.0000			
43134032		4313	431300007	2	2	52080000	52080000		5	5.0000			
43134032		4313	431300008	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43134032		4313	431300009	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43134032		4313	431300010	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43134132		4313	431300510	2	2	2040000	2040000		1	2.0000			
43134132		4313	431300511	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43134132		4313	431300512	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43134132		4313	431300513	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43134132		4313	431300514	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43134132		4313	431300515	2	2	52000000	52000000	Bolt	5	10.0000			
43134132		4313	431300516	2	2	52080000	52080000		5	5.0000			
43134132		4313	431300517	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43134132		4313	431300518	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43134132		4313	431300519	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43134232		4313	431300020	2	2	2040000	2040000		1	2.0000			
43134232		4313	431300021	2	2	31130000	31130000	Brass Shield	1	2.0000			
43134232		4313	431300022	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43134232		4313	431300023	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43134232		4313	431300024	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43134232		4313	431300025	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43134232		4313	431300026	2	2	52000000	52000000	Bolt	5	10.0000			
43134232		4313	431300027	2	2	52080000	52080000		5	5.0000			
43134232		4313	431300028	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43134232		4313	431300029	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43134332		4313	431300530	2	2	2040000	2040000		1	2.0000			
43134332		4313	431300531	2	2	31130000	31130000	Brass Shield	1	2.0000			
43134332		4313	431300532	2	2	43030000	43030000	Heavy Crossbow	1	2.0000			
43134332		4313	431300533	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43134332		4313	431300534	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43134332		4313	431300535	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43134332		4313	431300536	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43134332		4313	431300537	2	2	52000000	52000000	Bolt	5	10.0000			
43134332		4313	431300538	2	2	52080000	52080000		5	5.0000			
43134332		4313	431300539	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43134332		4313	431300540	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43134332		4313	431300541	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43135032		4313	431300100	2	2	11040000	11040000	Warpick	1	2.0000			
43135032		4313	431300101	2	2	31130000	31130000	Brass Shield	1	2.0000			
43135032		4313	431300102	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43135032		4313	431300103	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43135032		4313	431300104	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43135032		4313	431300105	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43135032		4313	431300106	2	2	52000000	52000000	Bolt	5	10.0000			
43135032		4313	431300107	2	2	52080000	52080000		5	5.0000			
43135032		4313	431300108	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43135032		4313	431300109	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43135032		4313	431300110	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43135132		4313	431300610	2	2	11040000	11040000	Warpick	1	2.0000			
43135132		4313	431300611	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43135132		4313	431300612	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43135132		4313	431300613	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43135132		4313	431300614	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43135132		4313	431300615	2	2	52000000	52000000	Bolt	5	10.0000			
43135132		4313	431300616	2	2	52080000	52080000		5	5.0000			
43135132		4313	431300617	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43135132		4313	431300618	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43135132		4313	431300619	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43136032		4313	431300200	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43136032		4313	431300201	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43136032		4313	431300202	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43136032		4313	431300203	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43136032		4313	431300204	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43136032		4313	431300205	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43136032		4313	431300206	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43137032		4313	431300300	2	2	32300000	32300000		1	2.0000			
43137032		4313	431300301	2	3	1720000	270155456	Leyndell Soldier Helm	1	1.5000			
43137032		4313	431300302	2	3	1720100	270155556	Erdtree Surcoat	1	1.5000			
43137032		4313	431300303	2	3	1720200	270155656	Leyndell Soldier Gauntlets	1	1.5000			
43137032		4313	431300304	2	3	1720300	270155756	Leyndell Soldier Greaves	1	1.5000			
43137032		4313	431300305	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43137032		4313	431300306	2	1	10103	1073751927	Smithing Stone [4]	1	2.5000			
43137032		4313	431300307	2	1	10104	1073751928	Smithing Stone [5]	1	1.5000			
43140000		4314	431400000	2	2	2040000	2040000		1	2.0000			
43140000		4314	431400001	2	2	31130000	31130000	Brass Shield	1	2.0000			
43140000		4314	431400002	2	3	1730000	270165456	Radahn Soldier Helm	1	1.5000			
43140000		4314	431400003	2	3	1730100	270165556	Redmane Surcoat	1	1.5000			
43140000		4314	431400004	2	3	1730200	270165656	Radahn Soldier Gauntlets	1	1.5000			
43140000		4314	431400005	2	3	1730300	270165756	Radahn Soldier Greaves	1	1.5000			
43140000		4314	431400006	2	2	52000000	52000000	Bolt	5	10.0000			
43140000		4314	431400007	2	2	52080000	52080000		5	5.0000			
43140000		4314	431400008	2	1	20802	1073762626	Smoldering Butterfly	1	15.0000			
43140000		4314	431400009	2	1	20760	1073762584	Mushroom	1	15.0000			
43140000		4314	431400010	2	1	10101	1073751925	Smithing Stone [2]	1	2.5000			
43140000		4314	431400011	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43140000		4314	431400012	2	1	10103	1073751927	Smithing Stone [4]	1	0.5000			
43140040		4314	431400000	2	2	2040000	2040000		1	2.0000			
43140040		4314	431400001	2	2	31130000	31130000	Brass Shield	1	2.0000			
43140040		4314	431400002	2	3	1730000	270165456	Radahn Soldier Helm	1	1.5000			
43140040		4314	431400003	2	3	1730100	270165556	Redmane Surcoat	1	1.5000			
43140040		4314	431400004	2	3	1730200	270165656	Radahn Soldier Gauntlets	1	1.5000			
43140040		4314	431400005	2	3	1730300	270165756	Radahn Soldier Greaves	1	1.5000			
43140040		4314	431400006	2	2	52000000	52000000	Bolt	5	10.0000			
43140040		4314	431400007	2	2	52080000	52080000		5	5.0000			
43140040		4314	431400008	2	1	20802	1073762626	Smoldering Butterfly	1	15.0000			
43140040		4314	431400009	2	1	20760	1073762584	Mushroom	1	15.0000			
43140040		4314	431400010	2	1	10101	1073751925	Smithing Stone [2]	1	2.5000			
43140040		4314	431400011	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43140040		4314	431400012	2	1	10103	1073751927	Smithing Stone [4]	1	0.5000			
43140041		4314	431400000	2	2	2040000	2040000		1	2.0000			
43140041		4314	431400001	2	2	31130000	31130000	Brass Shield	1	2.0000			
43140041		4314	431400002	2	3	1730000	270165456	Radahn Soldier Helm	1	1.5000			
43140041		4314	431400003	2	3	1730100	270165556	Redmane Surcoat	1	1.5000			
43140041		4314	431400004	2	3	1730200	270165656	Radahn Soldier Gauntlets	1	1.5000			
43140041		4314	431400005	2	3	1730300	270165756	Radahn Soldier Greaves	1	1.5000			
43140041		4314	431400006	2	2	52000000	52000000	Bolt	5	10.0000			
43140041		4314	431400007	2	2	52080000	52080000		5	5.0000			
43140041		4314	431400008	2	1	20802	1073762626	Smoldering Butterfly	1	15.0000			
43140041		4314	431400009	2	1	20760	1073762584	Mushroom	1	15.0000			
43140041		4314	431400010	2	1	10101	1073751925	Smithing Stone [2]	1	2.5000			
43140041		4314	431400011	2	1	10102	1073751926	Smithing Stone [3]	1	2.5000			
43140041		4314	431400012	2	1	10103	1073751927	Smithing Stone [4]	1	0.5000			
