# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run via the connected folder over the
# 88 progression-surface-hosting maps; expand to all maps for the map tracker). Treasure chain:
# Event/Treasure ItemLotID -> ItemLotParam_map flags, TreasurePartName -> Part/Asset Position.
# Grace rows: BonfireWarpParam posX/Y/Z + grace_flags tile + grace_names. Map-LOCAL coords.
kind	key	map_id	x	y	z	name
item	66760	m60_39_51	67.935	767.329	109.626	
item	1039517010	m60_39_51	-50.419	748.215	-46.037	
item	1039517020	m60_39_51	-31.277	748.21	52.863	
item	1039517030	m60_39_51	-67.9	742.226	-10.979	
item	1039517040	m60_39_51	9.246	761.975	116.782	
item	1039527400	m60_39_52	22.394	771.811	58.595	
item	1039527000	m60_39_52	7.58	771.706	69.631	
item	1039527020	m60_39_52	-2.524	767.003	120.419	
item	1040517400	m60_40_51	7.645	845.01	111.834	
item	1040517000	m60_40_51	148.173	882.761	128.908	
item	1040517010	m60_40_51	-114.511	768.627	17.928	
item	1040517020	m60_40_51	37.326	845.133	109.373	
item	1040517030	m60_40_51	-96.75	757.414	-122.528	
item	1040517040	m60_40_51	15.325	844.951	107.256	
item	1041337200	m60_41_33	45.549	32.517	60.22	
item	1041337000	m60_41_33	-84.44	0.515	14.443	
item	1041337100	m60_41_33	52.546	-0.762	-2.879	
item	1041337010	m60_41_33	-123.266	0.602	-3	
item	1041337030	m60_41_33	54.513	11.216	-9.098	
item	1041387100	m60_41_38	44.763	179.19	-78.866	
item	1041387010	m60_41_38	-53.108	188.478	-107.769	
item	1041387030	m60_41_38	106.781	181.354	-49.226	
item	1041387040	m60_41_38	24.628	206.56	5.751	
item	1041387050	m60_41_38	-53.596	186.329	-117.352	
item	1041387200	m60_41_38	-52.087	185.035	-127.034	
item	1041547400	m60_41_54	-127.245	792.128	-110.364	
item	1041547000	m60_41_54	-32.952	843.171	9.337	
item	62031	m60_42_51	-27.962	850.352	-41.407	
item	1042517410	m60_42_51	-47.59	850.212	-40.682	
item	1042517400	m60_42_51	-48.884	850.212	-41.673	
item	1042517000	m60_42_51	36.382	859.285	-98.459	
item	1042547400	m60_42_54	-38.357	916.736	-113.2	
item	1042547000	m60_42_54	-119.453	888.862	-105.787	
item	1042547010	m60_42_54	-129.551	908.858	105.248	
item	1042547020	m60_42_54	-32.531	925.929	82.035	
item	1042547030	m60_42_54	-72.281	931.817	91.865	
item	1042547040	m60_42_54	14.974	954.426	-30.61	
item	1042547050	m60_42_54	8.988	947.73	-28.167	
item	1042547060	m60_42_54	19.708	966.548	-33.749	
item	1042547070	m60_42_54	-0.133	954.284	90.71	
item	1042547080	m60_42_54	-42.854	941.261	105.127	
item	1042547090	m60_42_54	-89.452	944.397	130.516	
item	1042547100	m60_42_54	-100.469	908.055	62.409	
item	580350	m60_42_54	10.265	954.954	74.564	
item	1043357100	m60_43_35	-110.819	88.861	-123.905	
item	1043357000	m60_43_35	16.635	39.044	-82.701	
item	1043357010	m60_43_35	-38.6	76.201	111.086	
item	1043357030	m60_43_35	50.921	91.312	81.053	
item	1043527400	m60_43_52	-126.827	907.512	-33.949	
item	1043527410	m60_43_52	-126.185	907.512	-32.991	
item	1043527000	m60_43_52	22.212	938.568	-133.257	
item	1043527030	m60_43_52	5.417	954.795	63.961	
item	62011	m60_44_32	18.14	26.973568	22.369999	
item	1044327020	m60_44_32	-53.803	31.865	-27.004	
item	1044327010	m60_44_32	94.028	57.781	123.948	
item	1044327040	m60_44_32	104.58	106.03	131.912	
item	1044327030	m60_44_32	115.943	106.074	141.598	
item	1044337100	m60_44_33	-77.94	90.681	-72.1	
item	1044337000	m60_44_33	-99.422	84.576	19.381	
item	1044337030	m60_44_33	69.63	17.503	106.674	
item	1044337040	m60_44_33	107.55	17.462	93.629	
item	1044337050	m60_44_33	73.008	17.276	80.018	
item	1044337060	m60_44_33	79.91	17.038	82.328	
item	1044337080	m60_44_33	-82.053	90.676	-58.763	
item	1044337200	m60_44_33	78.88	17.539	63.568	
item	1044337020	m60_44_33	67.971	45.341	33.585	
item	1046367100	m60_46_36	-63.016	45.747	-49.949	
item	1046367000	m60_46_36	-16.659	67.763	-39.436	
item	1046367010	m60_46_36	4.58	70.791	2.946	
item	67020	m60_46_36	-6.636	58.76	-7.702	
item	1046367030	m60_46_36	-18.12	54.211	-24	
item	1046367500	m60_46_36	-4.703	91.024	-37.143	
item	1046387100	m60_46_38	-91.355	3.323	89.972	
item	60020	m60_46_38	-80.243	4.474	71.109	
item	1046387010	m60_46_38	25.198	45.468	121.624	
item	1048577800	m60_48_57	-88.889	1264.001	-61.708	
item	1048577810	m60_48_57	80.639	1290.498	33.961	
item	1048577000	m60_48_57	88.939	1296.617	-44.179	
item	1048577010	m60_48_57	23.331	1296.402	17.665	
item	1048577020	m60_48_57	89.323	1290.758	-38.186	
item	1048577030	m60_48_57	27.272	1292.412	13.04	
item	1048577040	m60_48_57	4.86	1285.56	10.362	
item	1048577050	m60_48_57	48.855	1293.443	-38.964	
item	1048577060	m60_48_57	-6.376	1290.765	-6.732	
item	1048577070	m60_48_57	24.353	1290.776	19.236	
item	1048577080	m60_48_57	50.169	1299.521	-8.218	
item	1048577090	m60_48_57	-9.604	1299.568	17.701	
item	1048577300	m60_48_57	83.161	1304.843	47.836	
item	1048577310	m60_48_57	66.032	1291.341	-15.888	
item	65150	m60_49_37	-2.942	82.483	-52.654	
item	62040	m60_49_37	-102.28267	98.945015	-16.683392	
item	1049377020	m60_49_37	-33.317	82.821	-108.838	
item	1049377010	m60_49_37	76.573	73.111	-94.156	
item	1049377050	m60_49_37	87.927	79.286	-70.631	
item	1049377070	m60_49_37	84.022	93.88	108.644	
item	1049527800	m60_49_52	-81.244	1010.026	-103.262	
item	1049527000	m60_49_52	-77.381	1048.121	74.073	
item	1049557800	m60_49_55	-6.755	1317.369	-87.852	
item	1049557810	m60_49_55	8.445848	1314.459	-85.992	
item	1049557300	m60_49_55	-62.259	1308.286	-44.966	
item	1049557310	m60_49_55	95.765	1332.662	-100.955	
item	1049557320	m60_49_55	115.89	1328.91	24.412	
item	1049557330	m60_49_55	82.124	1316.471	81.537	
item	1050387020	m60_50_38	24.527	160.862	121.047	
item	1050387000	m60_50_38	-27.837	144.227	-16.501	
item	1050387010	m60_50_38	2.711	134.015	86.209	
item	1050397100	m60_50_39	-115.545	92.827	12.517	
item	1050397060	m60_50_39	89.543	170.13	-105.496	
item	1050397000	m60_50_39	-96.69	83.157	-61.079	
item	1050397010	m60_50_39	-99.522	88.118	-51.761	
item	1050397020	m60_50_39	-15.519	247.022	77.411	
item	1050397030	m60_50_39	-9.269	247.53	77.149	
item	1050397040	m60_50_39	-15.156	246.694	72.888	
item	1050397050	m60_50_39	-19.918	245.934	68.867	
item	1050397070	m60_50_39	-91.437	93.869	-23.264	
item	1050397090	m60_50_39	110.678	204.265	38.804	
item	1050397900	m60_50_39	-120.587	78.904	-51.242	
item	1050397910	m60_50_39	-78.506	83.277	-34.238	
item	1051397040	m60_51_39	-51.447	271.258	117.803	
item	1051397050	m60_51_39	-38.303	277.088	134.379	
item	1051397060	m60_51_39	-56.78	264.989	97.144	
item	1051397900	m60_51_39	-25.392	285.611	135.357	
item	1051437020	m60_51_43	74.847	296.132	-91.122	
item	1051417000	m60_51_43	-129.809	234.088	73.157	
item	1051417010	m60_51_43	-146.827	191.906	80.149	
item	1051417030	m60_51_43	-84.305	195.241	100.129	
item	1051537800	m60_51_53	-61.178	1802.971	-71.006	
item	1051537810	m60_51_53	69.048	1752.384	123.85	
item	1051537010	m60_51_53	153.08	1795.903	-6.352	
item	1051537000	m60_51_53	-7.809	1824.899	-97.272	
item	1051537600	m60_51_53	0.512	1864.952	-125.442	
item	1051537300	m60_51_53	-101.478	1673.193	106.145	
item	1051587800	m60_51_58	87.574	1664.261	21.22	
item	1052537800	m60_52_53	61.694	1828.165	118.524	
item	1052537000	m60_52_53	-72.496	1800.666	36.557	
item	1052577800	m60_52_57	37.618	1615.355	-121.72	
item	1052577810	m60_52_57	105.823	1599.808	-9.975	
item	1052577900	m60_52_57	101.853	1720.668	-61.751	
item	1052577000	m60_52_57	-16.665	1676.928	40.122	
item	1052577300	m60_52_57	57.009	1665.366	-67.797	
item	1052577310	m60_52_57	82.559	1679.5	-69.576	
item	1054557800	m60_54_55	-30.553	1625.536	62.575	
item	1054557000	m60_54_55	9.544	1641.481	75.136	
item	1054557310	m60_54_55	-37.184	1621.695	109.853	
item	2044417000	m61_44_41	102.519	418.31	-98.412	
item	2044457000	m61_44_45	99.499	582.675	79.179	
item	2044457010	m61_44_45	33.604	563.81	49.938	
item	2044457020	m61_44_45	56.671	582.015	58.342	
item	2044457900	m61_44_45	62.116	568.185	-20.706	
item	2044467000	m61_44_46	110.268	583.254	-89.655	
item	2044467000	m61_44_46	108.017	581.741	-84.381	
item	2044467010	m61_44_46	-4.16	584.851	114.451	
item	2044467020	m61_44_46	34.262	583.995	111.765	
item	2044467030	m61_44_46	118.274	596.681	-90.96	
item	2044467040	m61_44_46	-74.645	604.316	-3.249	
item	2044467050	m61_44_46	68.333	565.218	68.573	
item	2044467060	m61_44_46	18.509	584.364	115.271	
item	2044467070	m61_44_46	34.151	584.007	114.733	
item	2044467080	m61_44_46	-65.449	603.95	27.032	
item	68640	m61_44_46	70.73	587.505	133.734	
item	2044467110	m61_44_46	23.543	602.085	-76.325	
item	2045417700	m61_45_41	122.725	386.315	7.533	
item	2045417710	m61_45_41	-78.722	394.794	-114.441	
item	2045417900	m61_45_41	85.569	401.939	-119.563	
item	2045417000	m61_45_41	-7.812	413.037	-84.03	
item	2045417010	m61_45_41	-15.936	419.885	-115.146	
item	2045417020	m61_45_41	-57.109	428.988	-143.673	
item	2045417030	m61_45_41	-68.095	419.899	-99.643	
item	2045417040	m61_45_41	122.531	385.135	-93.041	
item	2045417050	m61_45_41	123.556	384.836	-87.586	
item	2045417800	m61_45_41	-82.507	438.662	-159.606	
item	580600	m61_45_42	-104.603	392.664	102.98	
item	2045427700	m61_45_42	-95.356	392.003	96.094	
item	2045427000	m61_45_42	42.918	369.866	-18.91	
item	580600	m61_46_42	-18.932	298.288	89.184	
item	2046427700	m61_46_42	-9.081	297.452	93.15	
item	2046447700	m61_46_44	10.416	278.482	10.436	
item	2046447710	m61_46_44	-108.724	171.085	97.992	
item	2046447900	m61_46_44	-2.402	261.088	-99.786	
item	2046447000	m61_46_44	-28.637	275.63	-31.296	
item	2046447010	m61_46_44	19.211	278.422	-37.762	
item	2046447020	m61_46_44	-44.003	270.237	15.021	
item	2046447030	m61_46_44	28.572	294.581	23.889	
item	68650	m61_46_44	-46.55	262.197	34.625	
item	2046447050	m61_46_44	40.308	170.453	7.826	
item	2046447060	m61_46_44	118.849	168.46	-96.455	
item	2046447070	m61_46_44	30.694	269.141	-37.355	
item	62083	m61_46_45	-0.219	294.854	125.471	
item	580410	m61_46_45	44.238	380.329	-133.135	
item	2046457720	m61_46_45	-105.101	298.912	-116.244	
item	2046457000	m61_46_45	-49.05	169.223	-28.361	
item	2046457020	m61_46_45	-126.579	308.827	71.719	
item	2046457030	m61_46_45	-108.786	294.118	-22.274	
item	2046457040	m61_46_45	-109.827	306.114	10.506	
item	2046457050	m61_46_45	-110.482	291.235	46.539	
item	2046457060	m61_46_45	-117.595	295.803	20.954	
item	2046457070	m61_46_45	-80.255	295.615	7.313	
item	2046457910	m61_46_45	-145.373	320.787	114.18	
item	2046457920	m61_46_45	-75.958	339.168	171.333	
item	2046467000	m61_46_46	63.766	563.468	72.354	
item	2046467010	m61_46_46	75.42	530.852	106.978	
item	2046467020	m61_46_46	59.866	312.479	-28.953	
item	2046467800	m61_46_46	127.326	299.129	-90.391	
item	2047477000	m61_46_47	-89.681	560.879	-83.504	
item	2046477720	m61_46_47	48.719	525.106	-47.947	
item	2046477150	m61_46_47	-41.589	560.528	-39.298	
item	580600	m61_46_47	-97.381	562.745	-101.332	
item	2046477750	m61_46_47	-95.649	560.844	-85.989	
item	2046477000	m61_46_47	-16.637	596.385	27.549	
item	2046477010	m61_46_47	-100.602	563.237	17.874	
item	2046477020	m61_46_47	30.177	596.015	95.874	
item	2046477030	m61_46_47	-79.697	625.484	38.595	
item	2046477060	m61_46_47	-124.977	616.148	114.708	
item	2046477070	m61_46_47	-69.161	603.808	31.322	
item	2046477090	m61_46_47	18.175	596.015	36.89	
item	2046477100	m61_46_47	61.017	582.315	-70.111	
item	2046477120	m61_46_47	19.538	596.015	101.597	
item	2046477130	m61_46_47	27.953	596.015	91.585	
item	2046477140	m61_46_47	-23.125	596.015	54.564	
item	2046477160	m61_46_47	-68.737	531.042	-102.664	
item	2047397080	m61_47_39	4.922	43.148	-101.363	
item	2047397000	m61_47_39	56.68	13.817	54.933	
item	68710	m61_47_39	-27.511	86.147	-54.26	
item	2047397040	m61_47_39	91.807	85.172	182.152	
item	2047397050	m61_47_39	-100.462	99.483	-48.765	
item	2047397090	m61_47_39	-67.505	14.85	37.203	
item	2047407900	m61_47_40	19.933	302.043	79.937	
item	2047407000	m61_47_40	89.755	257.152	30.595	
item	2047407010	m61_47_40	91.465	255.618	36.614	
item	2047407020	m61_47_40	105.164	250.405	44.221	
item	2047407030	m61_47_40	-101.744	318.241	-76.514	
item	2047407100	m61_47_40	-102.017	13.299	-100.801	
item	2047417700	m61_47_41	117.103	323.238	-48.643	
item	62080	m61_47_41	-64.98274	302.65973	-88.731	
item	2047407710	m61_47_41	110.799	355.957	125.45	
item	2047417110	m61_47_41	115.054	23.583	-32.672	
item	2047417000	m61_47_41	-75.646	318.244	13.873	
item	2047417010	m61_47_41	-113.581	306.437	-10.446	
item	2047417020	m61_47_41	-105.218	314.239	-11.463	
item	66950	m61_47_41	-71.168	304.746	-11.687	
item	2047417030	m61_47_41	-31.333	318.082	3.229	
item	68590	m61_47_41	-57.838	312.559	3.961	
item	2047417060	m61_47_41	25.86	309.544	72.624	
item	2047417100	m61_47_41	48.676	95.815	66.414	
item	2047417800	m61_47_41	-55.157	329.719	33.614	
item	2047437700	m61_47_43	51.846	170.238	-21.79	
item	2047437000	m61_47_43	181.378	311.981	126.789	
item	2047437010	m61_47_43	-40.704	270.007	67.553	
item	2047437020	m61_47_43	-60.267	270.686	79.009	
item	2047437030	m61_47_43	131.322	304.636	85.934	
item	2047437040	m61_47_43	-125.004	168.981	33.643	
item	2047437050	m61_47_43	-73.181	170.388	-34.486	
item	2047447700	m61_47_44	99.777	381.644	-77.823	
item	2047447710	m61_47_44	79.213	359.287	62.615	
item	2047447720	m61_47_44	82.914	359.51	71.464	
item	2047447730	m61_47_44	34.719	367.326	27.683	
item	2047447750	m61_47_44	-49.434	302.125	-86.558	
item	580600	m61_47_44	82.375	359.44	68.176	
item	68900	m61_47_44	-103.82	306.993	-84.364	
item	68900	m61_47_44	-103.82	306.993	-84.364	
item	2047447010	m61_47_44	-10.306	313.962	-6.528	
item	2047447020	m61_47_44	-17.081	316.058	39.373	
item	2047447030	m61_47_44	26.096	320.446	27.622	
item	2047447040	m61_47_44	34.547	341.501	109.362	
item	2047447050	m61_47_44	63.866	341.914	97.834	
item	2047447060	m61_47_44	48.939	352.553	46.189	
item	2047447070	m61_47_44	48.444	316.409	2.813	
item	2047447080	m61_47_44	125.049	384.965	-1.395	
item	2047447090	m61_47_44	78.639	379.266	-56.343	
item	2047447100	m61_47_44	63.789	391.319	-85.815	
item	2047447110	m61_47_44	84.716	385.208	-77.946	
item	2047447120	m61_47_44	112.281	381.185	-81.938	
item	2047447130	m61_47_44	71.612	359.569	87.268	
item	2047447140	m61_47_44	62.62	341.046	33.133	
item	2047447150	m61_47_44	32.51	336.048	69.933	
item	2047447160	m61_47_44	70.29	380.016	-72.404	
item	2047447170	m61_47_44	127.983	373.033	-22.177	
item	2047457180	m61_47_44	26.828	355.678	98.91	
item	2047447190	m61_47_44	34.297	275.015	10.607	
item	2047447200	m61_47_44	126.196	350.526	64.445	
item	2047447600	m61_47_44	36.039	315.015	14.017	
item	2047447610	m61_47_44	32.7	341.205	0.901	
item	2047447620	m61_47_44	88.355	385.043	71.193	
item	2047447210	m61_47_44	68.628	356.06	38.464	
item	2047447800	m61_47_44	-11.006	348.031	44.97	
item	68790	m61_47_44	78.801	348.551	82.745	
item	2047447820	m61_47_44	91.325	376.015	31.257	
item	2047447830	m61_47_44	100.804	371.014	-50.767	
item	2047447840	m61_47_44	-42.876	305.626	-135.431	
item	2047467500	m61_47_46	-16.245	440.177	-60.841	
item	2047467000	m61_47_46	-13.77	439.996	-80.212	
item	2047467010	m61_47_46	36.719	305.012	78.611	
item	2047467030	m61_47_46	90.969	315.277	115.328	
item	2048377010	m61_48_37	-30.389	57.176	18.501	
item	2048377020	m61_48_37	117.618	32.989	61.622	
item	2048377030	m61_48_37	-90.253	66.477	118.798	
item	580600	m61_48_37	20.691	59.045	-90.812	
item	2048377050	m61_48_37	25.436	59.232	-95.348	
item	62082	m61_48_37	-58.326614	28.141987	54.499146	
item	68760	m61_48_37	11.77	60.408	89.051	
item	2048417700	m61_48_41	-81.709	229.015	-68.054	
item	2048417000	m61_48_41	6.765	229.529	-68.637	
item	2048417010	m61_48_41	-116.239	230.623	3.478	
item	2048417030	m61_48_41	-6.133	412.021	-49.651	
item	2048417800	m61_48_41	1.94	561.609	-11.523	
item	580600	m61_48_43	28.117	311.967	-76.183	
item	2048437700	m61_48_43	37.103	313.236	-84.387	
item	2048437000	m61_48_43	-85.774	174.816	43.403	
item	2048437010	m61_48_43	49.933	214.95	-80.411	
item	2048437020	m61_48_43	-38.96	216.312	108.69	
item	2048437030	m61_48_43	-96.281	321.85	-40.635	
item	2048447500	m61_48_44	-28.323	410.394	136.384	
item	2048447000	m61_48_44	-108.107	348.074	76.416	
item	2048447010	m61_48_44	22.307	364.028	37.533	
item	2048447020	m61_48_44	28.738	364.03	45.03	
item	2048447030	m61_48_44	-124.419	366.718	43.45	
item	2048447040	m61_48_44	59.463	364.018	25.57	
item	2048447050	m61_48_44	-92.626	376.015	-103.103	
item	2048447060	m61_48_44	-103.556	376.015	-105.625	
item	2048447070	m61_48_44	-14.261	424.015	2.123	
item	2048447080	m61_48_44	-47.768	363.12	-53.144	
item	2048447800	m61_48_44	-66.724	388.061	-61.69	
item	2048447810	m61_48_44	-5.376	429.016	-44.246	
item	2048457510	m61_48_45	-21.538	410.382	-109.783	
item	2048457520	m61_48_45	127.892	363.979	-122.631	
item	580600	m61_48_45	-23.615	410.318	-113.851	
item	62081	m61_48_45	-7.836569	393.66983	99.8302	
item	2048457000	m61_48_45	-19.64	400.868	139.684	
item	2048467500	m61_48_46	32.793	424.967	76.276	
item	2048467510	m61_48_46	-3.258	408.838	-90.565	
item	2048467010	m61_48_46	-53.254	435.638	-0.067	
item	68890	m61_48_46	6.546	424.78	70.448	
item	2048467030	m61_48_46	162.934	456.395	10.666	
item	2048467040	m61_48_46	33.901	421.689	42.972	
item	2048467050	m61_48_46	-12.152	421.982	10.379	
item	2048467060	m61_48_46	82.041	331.111	97.001	
item	2048467090	m61_48_46	85.3	437.001	27.592	
item	2049447500	m61_49_44	139.894	356.903	64.174	
item	580600	m61_49_44	-53.003	351.138	117.302	
item	2049447530	m61_49_44	-47.97	350.502	121.443	
item	68770	m61_49_44	-126.985	364.335	122.187	
item	2049447020	m61_49_44	52.418	278.71	49.525	
item	2049447030	m61_49_44	89.534	332.348	91.834	
item	2049447040	m61_49_44	54.555	351.238	94.982	
item	2049447050	m61_49_44	99.513	311.697	84.964	
item	2049447060	m61_49_44	80.299	326.803	107.877	
item	2049447070	m61_49_44	-104.337	364.79	-91.68	
item	2049447090	m61_49_44	50.254	329.908	52.796	
item	2049447900	m61_49_44	77.507	291.809	48.196	
item	2049457500	m61_49_45	10.701	358.347	120.052	
item	2049457510	m61_49_45	42.718	354.213	38.463	
item	2049457000	m61_49_45	57.063	362.708	96.93	
item	2049457010	m61_49_45	56.839	359.722	81.182	
item	2049457050	m61_49_45	60.99	352.196	-42.641	
item	2049457200	m61_49_45	-19.353	404.214	118.833	
item	2049487000	m61_49_48	71.381	584.515	-69.107	
item	2049497500	m61_49_49	16.068	624.984	97.51	
item	2049497510	m61_49_49	-120.95	614.214	-100.13	
item	2049497520	m61_49_49	19.135	625.102	101.327	
item	2049497530	m61_49_49	17.702	625.358	104.789	
item	2049497540	m61_49_49	15.694	625.145	101.287	
item	2049497550	m61_49_49	18.317	625.048	97.36	
item	2050437500	m61_50_43	-28.155	459.823	-61.347	
item	580600	m61_50_43	-28.373	459.337	-58.327	
item	2050437720	m61_50_43	-94.745	207.359	127.872	
item	2050437000	m61_50_43	-60.951	203.415	114.441	
item	2050437010	m61_50_43	20.676	-550.145	-71.031	
item	2050437220	m61_50_43	-107.924	386.417	-79.647	
item	2050437040	m61_50_43	43.153	-550.626	-38.934	
item	2050447500	m61_50_44	-100.659	299.713	77.398	
item	2050447710	m61_50_44	-2.054	216.623	-113.2	
item	2050447730	m61_50_44	68.173	171.815	34.123	
item	2050447000	m61_50_44	51.566	232.434	60.897	
item	2050447720	m61_50_44	39.132	172.015	113.414	
item	2050447010	m61_50_44	5.898	213.834	-86.635	
item	2050447020	m61_50_44	-44.845	298.124	-0.888	
item	2050447030	m61_50_44	-40.353	298.576	0.497	
item	2050447040	m61_50_44	-13.037	298.514	-59.339	
item	2050447050	m61_50_44	-72.409	308.964	7.896	
item	2050447060	m61_50_44	-44.13	298.34	-4.327	
item	2050447070	m61_50_44	85.892	173.891	28.16	
item	2050447090	m61_50_44	-92.266	313.363	-36.573	
item	2050447100	m61_50_44	-80.736	309.831	-3.885	
item	66970	m61_50_44	-20.879	308.044	48.444	
item	2050447120	m61_50_44	73.62	172.215	89.993	
item	66960	m61_50_44	-90.012	310.165	-35.101	
item	2050447140	m61_50_44	5.001	215.998	-121.858	
item	2050457020	m61_50_45	79.642	224.025	-125.785	
item	2050457730	m61_50_45	-80.814	191.148	100.163	
item	2050457000	m61_50_45	-13.229	238.371	-61.279	
item	2050457060	m61_50_45	-71.428	246.749	-55.615	
item	2050457080	m61_50_45	-104.422	191.003	69.215	
item	2050467800	m61_50_46	124.079	442.971	100.366	
item	2050467700	m61_50_46	24.847	261.767	1.015	
item	2050467710	m61_50_46	-58.663	260.198	57.789	
item	2050467720	m61_50_46	-67.918	260.17	35.123	
item	2050467730	m61_50_46	-69.341	261.761	133.527	
item	2050467000	m61_50_46	-78.23	273.579	143.063	
item	2050467020	m61_50_46	-50.473	267.327	165.321	
item	2050467030	m61_50_46	-27.03	265.726	54.909	
item	2050467040	m61_50_46	41.52	260.05	73.966	
item	2050467900	m61_50_46	13.72	266.835	94.316	
item	2050467910	m61_50_46	11.55	266.829	95.106	
item	2051447000	m61_51_44	-128.265	312.285	9.293	
item	2051447010	m61_51_44	-134.676	231.844	50.79	
item	2051447020	m61_51_44	-11.549	136.188	-8.501	
item	2051447030	m61_51_44	-81.687	234.445	90.987	
item	2051447040	m61_51_44	-106.759	138.735	39.678	
item	2053397010	m61_53_39	110.719	766.398	144.384	
item	2053397020	m61_53_39	35.457	497.074	-45.426	
item	580420	m61_53_39	75.445	714.906	170.831	
item	2053417500	m61_53_41	-93.819	-539.72	-41.38	
item	2053417000	m61_53_41	-91.64	-539.795	-20.346	
item	2053417020	m61_53_41	-127.652	-529.419	30.092	
grace	71000	m10_00	-232.76	74.11	345.13	Godrick the Grafted
grace	71001	m10_00	-28.55	-1.76	-18.58	Margit, the Fell Omen
grace	71002	m10_00	36.35	-11.28	5.36	Castleward Tunnel
grace	71003	m10_00	-122.51	30.2	11.88	Gateside Chamber
grace	71004	m10_00	-200.67	30.44	-16.52	Stormveil Cliffside
grace	71005	m10_00	-262.26	98.45	112.96	Rampart Tower
grace	71006	m10_00	-273.12	71.56	241.41	Liftside Chamber
grace	71007	m10_00	-189.96	81.87	313.47	Secluded Cell
grace	71008	m10_00	-96.08	21.41	20.28	Stormveil Main Gate
grace	71100	m11_00	37.25	65.11	-416.03	Elden Throne
grace	71101	m11_00	-132	31.01	-386.5	Erdtree Sanctuary
grace	71102	m11_00	-33.04	7.93	-80.52	East Capital Rampart
grace	71103	m11_00	-215.8	-64.72	-223.22	Lower Capital Church
grace	71104	m11_00	-180.35	-49.9	-185.54	Avenue Balcony
grace	71105	m11_00	-217.61	-12	-260.53	West Capital Rampart
grace	71107	m11_00	-55.11	47.51	-307.16	Queen's Bedchamber
grace	71108	m11_00	-319.98	-32.63	-270.49	Fortified Manor, First Floor
grace	71109	m11_00	-426.01	29.12	-294.32	Divine Bridge
grace	71120	m11_05	37.18	64.98	-415.93	Elden Throne
grace	71121	m11_05	-132	31.01	-386.5	Erdtree Sanctuary
grace	71122	m11_05	-33.01	8	-80.47	East Capital Rampart
grace	71123	m11_05	-129.94	-31.54	-126.04	Leyndell, Capital of Ash
grace	71124	m11_05	-54.63	47.56	-306.38	Queen's Bedchamber
grace	71125	m11_05	-426.01	29.12	-294.32	Divine Bridge
grace	71190	m11_10	-305.7	-20	-298.1	Table of Lost Grace
grace	71210	m12_01	-113.845	-223.497	118.07	Dragonkin Soldier of Nokstella
grace	71211	m12_01	400.687	-145.01	-103.113	Ainsel River Well Depths
grace	71212	m12_01	207.063	-170.645	-204.237	Ainsel River Sluice Gate
grace	71213	m12_01	-17.335	-210.064	-107.813	Ainsel River Downstream
grace	71214	m12_01	333.502	-79.105	269.242	Ainsel River Main
grace	71215	m12_01	29.589	-160.789	76.524	Nokstella, Eternal City
grace	71216	m12_01	-308.352	-308.018	-66.554	Lake of Rot Shoreside
grace	71218	m12_01	-411.549	-328.753	-525.689	Grand Cloister
grace	71219	m12_01	-243.44	-280.284	152.997	Nokstella Waterfall Basin
grace	71220	m12_02	1184.54	-619.219	1909.859	Great Waterfall Basin
grace	71221	m12_02	1016.052	-616.458	1153.374	Mimic Tear
grace	71222	m12_02	1098.26	-823.457	1266.802	Siofra River Bank
grace	71223	m12_02	1438.45	-816.47	1519.47	Worshippers' Woods
grace	71224	m12_02	1016.445	-605.417	1462.896	Ancestral Woods
grace	71225	m12_02	1176.12	-611.76	1754.38	Aqueduct-Facing Cliffs
grace	71226	m12_02	951.61	-671.3	1293.86	Night's Sacred Ground
grace	71227	m12_02	1518.224	-770.543	1867.396	Below the Well
grace	71230	m12_03	-379.5	149.74	-202.16	Prince of Death's Throne
grace	71231	m12_03	-184.95	272.9	-517.58	Root-Facing Cliffs
grace	71232	m12_03	-163.86	91.92	-624.79	Great Waterfall Crest
grace	71233	m12_03	-598.37	98.15	-609.92	Deeproot Depths
grace	71234	m12_03	-689.665	92.284	-409.819	The Nameless Eternal City
grace	71235	m12_03	-469.23	149.62	-351.1	Across the Roots
grace	71240	m12_04	-64.49	-106.13	-77.82	Astel, Naturalborn of the Void
grace	71250	m12_05	1533.44	-501	1243.16	Cocoon of the Empyrean
grace	71251	m12_05	1902.74	-600.38	1116.63	Palace Approach Ledge-Road
grace	71252	m12_05	1703	-611.84	1288.74	Dynasty Mausoleum Entrance
grace	71253	m12_05	1637.66	-562.65	1248	Dynasty Mausoleum Midpoint
grace	71270	m12_07	748.229	-911.677	1164.145	Siofra River Well Depths
grace	71271	m12_07	709.945	-579.639	1233.984	Nokron, Eternal City
grace	71300	m13_00	224.9	-32.7	365.67	Maliketh, the Black Blade
grace	71301	m13_00	14.94	1009.61	330.49	Dragonlord Placidusax
grace	71302	m13_00	13.73	-39.29	411.53	Dragon Temple Altar
grace	71303	m13_00	116.66	53.95	161.07	Crumbling Beast Grave
grace	71304	m13_00	-92.94	47.42	210.9	Crumbling Beast Grave Depths
grace	71305	m13_00	-88.16	36.37	282.61	Tempest-Facing Balcony
grace	71306	m13_00	-75.41	-19.96	404.67	Dragon Temple
grace	71307	m13_00	30.4	-45.99	361.79	Dragon Temple Transept
