ap_id,flag,flag_source,category,item_id,item_name,region,crafting_material,filler,synthetic,in_matt_set
7002788,21017990,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002789,21017991,map_lot,protector,5183000,Winged Serpent Helm,region_21,0,0,0,1
7002790,21027000,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002791,21027010,map_lot,goods,1200,Gold-Pickled Fowl Foot,region_21,0,0,0,1
7002792,21027020,map_lot,gem,404000,Ash of War: Wall of Sparks,region_21,0,0,0,1
7002793,21027040,map_lot,goods,2002120,Iris of Grace,region_21,0,0,0,1
7002794,21027050,map_lot,goods,2001700,Innard Meat,region_21,0,0,0,1
7002795,21027070,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002796,21027080,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002797,21027090,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002798,21027100,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002799,21027110,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002800,21027120,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002801,21027130,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002802,21027140,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002803,21027150,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002804,21027160,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002805,21027170,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002806,21027180,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002807,21027190,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002808,21027200,map_lot,goods,10102,Smithing Stone [3],region_21,0,0,0,1
7002809,21027210,map_lot,goods,15010,Beast Liver,region_21,1,0,0,1
7002810,21027220,map_lot,goods,15030,Beast Blood,region_21,1,0,0,1
7002811,21027230,map_lot,goods,10103,Smithing Stone [4],region_21,0,0,0,1
7002812,21027240,map_lot,goods,2020002,Redflesh Mushroom,region_21,1,0,0,1
7002813,21027250,map_lot,goods,15340,Thin Beast Bones,region_21,1,0,0,1
7002814,21027260,map_lot,goods,10161,Somber Smithing Stone [2],region_21,0,0,0,1
7002815,21027270,map_lot,goods,10200,Somber Smithing Stone [9],region_21,0,0,0,1
7002816,21027280,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002817,21027290,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002818,21027300,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002819,21027310,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002820,21027320,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002821,21027330,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002822,21027340,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002823,21027350,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002824,21027360,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002825,21027370,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002826,21027380,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002827,21027390,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002828,21027400,map_lot,goods,2020001,Rada Fruit,region_21,1,1,0,0
7002829,21027985,enemy_lot,goods,15410,Living Jar Shard,region_21,1,1,0,1
7002830,21027991,map_lot,protector,5184000,Salza's Hood,region_21,0,0,0,1
7002831,22007000,map_lot,goods,2010000,Scadutree Fragment,region_22,0,1,0,1
7002832,22007100,map_lot,goods,2020026,Congealed Putrescence,region_22,1,0,0,1
7002833,22007110,map_lot,weapon,50040000,St. Trina's Arrow,region_22,0,0,0,1
7002834,22007120,map_lot,goods,2020014,Deep-Purple Lily,region_22,1,0,0,1
7002835,22007130,map_lot,goods,2002954,Shadow Realm Rune [3],region_22,0,0,0,1
7002836,22007140,map_lot,goods,10907,Grave Glovewort [8],region_22,0,0,0,1
7002837,22007150,map_lot,weapon,2510000,Velvet Sword of St. Trina,region_22,0,0,0,1
7002838,22007160,map_lot,goods,10902,Grave Glovewort [3],region_22,0,0,0,1
7002839,22007170,map_lot,goods,10901,Grave Glovewort [2],region_22,0,0,0,1
7002840,22007190,map_lot,goods,10105,Smithing Stone [6],region_22,0,1,0,1
7002841,22007200,map_lot,goods,10906,Grave Glovewort [7],region_22,0,0,0,1
7002842,22007210,map_lot,goods,2006210,[Sorcery] Mass of Putrescence,region_22,0,0,0,1
7002843,22007220,map_lot,goods,2020026,Congealed Putrescence,region_22,1,0,0,1
7002844,22007230,map_lot,goods,2020005,Dewgem,region_22,1,0,0,1
7002845,22007240,map_lot,goods,10905,Grave Glovewort [6],region_22,0,0,0,1
7002846,22007900,map_lot,goods,2006710,[Incantation] Multilayered Ring of Light,region_22,0,0,0,1
7002847,22007910,enemy_lot,goods,10107,Smithing Stone [8],region_22,0,0,0,1
7002848,28007000,map_lot,goods,2020017,Swollen Grape,region_28,1,0,0,1
7002849,28007010,map_lot,goods,2008032,Torn Diary Page,region_28,0,0,0,1
7002850,28007020,map_lot,goods,2020017,Swollen Grape,region_28,1,0,0,1
7002851,28007030,map_lot,goods,15340,Thin Beast Bones,region_28,1,0,0,1
7002852,28007040,map_lot,goods,2002957,Shadow Realm Rune [6],region_28,0,0,0,1
7002853,28007050,map_lot,goods,2003160,Surging Frenzied Flame,region_28,0,0,0,1
7002854,28007070,map_lot,goods,2001230,Golden Horn Tender,region_28,0,0,0,1
7002855,28007080,map_lot,goods,2002958,Shadow Realm Rune [7],region_28,0,0,0,1
7002856,28007090,map_lot,goods,2020017,Swollen Grape,region_28,1,0,0,1
7002857,28007100,map_lot,weapon,24500000,Nanaya's Torch,region_28,0,0,0,1
7002858,28007110,map_lot,goods,2010100,Revered Spirit Ash,region_28,0,0,0,1
7002859,28007900,enemy_lot,goods,2010100,Revered Spirit Ash,region_28,0,0,0,1
7002860,30007010,map_lot,goods,15100,Human Bone Shard,region_30,1,0,0,1
7002861,30007020,map_lot,goods,2901,Golden Rune [2],region_30,0,1,0,1
7002862,30007040,map_lot,goods,2201,"Prattling Pate ""Thank you""",region_30,0,0,0,1
7002863,30017010,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002864,30017020,map_lot,goods,2204,"Prattling Pate ""Please help""",region_30,0,0,0,1
7002865,30027000,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002866,30027010,map_lot,goods,20802,Smoldering Butterfly,region_30,1,0,0,1
7002867,30027020,map_lot,goods,240000,Wandering Noble Ashes,region_30,0,0,0,1
7002868,30027030,map_lot,goods,2200,"Prattling Pate ""Hello""",region_30,0,0,0,1
7002869,30037000,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002870,30037010,map_lot,goods,251000,Raya Lucaria Soldier Ashes,region_30,0,0,0,1
7002871,30037020,map_lot,goods,15100,Human Bone Shard,region_30,1,0,0,1
7002872,30037030,map_lot,goods,190,Rune Arc,region_30,0,1,0,1
7002873,30037040,map_lot,weapon,23010000,Watchdog's Staff,region_30,0,0,0,1
7002874,30047000,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002875,30057000,map_lot,weapon,14120000,Rosus' Axe,region_30,0,0,0,1
7002876,30057010,map_lot,goods,190,Rune Arc,region_30,0,1,0,1
7002877,30057030,map_lot,goods,2090,Deathroot,region_30,0,0,0,1
7002878,30057040,map_lot,goods,1150,Spellproof Dried Liver,region_30,0,0,0,1
7002879,30067000,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002880,30067010,map_lot,protector,1300000,Nox Mirrorhelm,region_30,0,0,0,1
7002881,30067020,map_lot,goods,2902,Golden Rune [3],region_30,0,1,0,1
7002882,30067030,map_lot,goods,220000,Page Ashes,region_30,0,0,0,1
7002883,30067040,map_lot,goods,190,Rune Arc,region_30,0,1,0,1
7002884,30067050,map_lot,goods,15040,Old Fang,region_30,1,0,0,1
7002885,30067060,map_lot,goods,15341,Hefty Beast Bone,region_30,1,0,0,1
7002886,30067070,map_lot,weapon,19000000,Scythe,region_30,0,0,0,1
7002887,30067080,map_lot,goods,2203,"Prattling Pate ""Wonderful""",region_30,0,0,0,1
7002888,30077010,map_lot,goods,2904,Golden Rune [5],region_30,0,1,0,1
7002889,30077020,map_lot,goods,1420,Magic Grease,region_30,0,0,0,1
7002890,30077600,map_lot,accessory,2010,Lightning Scorpion Charm,region_30,0,0,0,1
7002891,30077900,map_lot,goods,2900,Golden Rune [1],region_30,0,1,0,0
7002892,30087010,map_lot,accessory,5000,Crimson Seed Talisman,region_30,0,0,0,1
7002893,30087020,map_lot,goods,252000,Leyndell Soldier Ashes,region_30,0,0,0,1
7002894,30087030,map_lot,accessory,4001,Dragoncrest Shield Talisman +1,region_30,0,0,0,1
7002895,30087040,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002896,30087050,map_lot,goods,2206,"Prattling Pate ""Let's get to it""",region_30,0,0,0,1
7002897,30087060,map_lot,goods,15100,Human Bone Shard,region_30,1,0,0,1
7002898,30087970,enemy_lot,goods,10913,Ghost Glovewort [4],region_30,0,0,0,1
7002899,30087980,enemy_lot,goods,10913,Ghost Glovewort [4],region_30,0,0,0,1
7002900,30087990,enemy_lot,goods,10913,Ghost Glovewort [4],region_30,0,0,0,1
7002901,30097000,map_lot,goods,2090,Deathroot,region_30,0,0,0,1
7002902,30097010,map_lot,weapon,11130000,Ringed Finger,region_30,0,0,0,1
7002903,30097020,map_lot,goods,2905,Golden Rune [6],region_30,0,1,0,1
7002904,30097030,map_lot,goods,20802,Smoldering Butterfly,region_30,1,0,0,1
7002905,30097040,map_lot,goods,8000,Stonesword Key,region_30,0,1,0,1
7002906,30097050,map_lot,protector,1760000,Gelmir Knight Helm,region_30,0,0,0,1
7002907,30097060,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002908,30097070,map_lot,goods,15030,Beast Blood,region_30,1,0,0,1
7002909,30097700,enemy_lot,weapon,7120000,Mantis Blade,region_30,0,0,0,1
7002910,30097800,enemy_lot,protector,790000,Bloodhound Knight Helm,region_30,0,0,0,1
7002911,30107010,map_lot,goods,1430,Holy Grease,region_30,0,0,0,1
7002912,30107020,map_lot,goods,1750,Fan Daggers,region_30,0,0,0,1
7002913,30107030,map_lot,goods,2906,Golden Rune [7],region_30,0,0,0,1
7002914,30107040,map_lot,accessory,4070,Crucible Feather Talisman,region_30,0,0,0,1
7002915,30107050,map_lot,weapon,2070000,Golden Epitaph,region_30,0,0,0,1
7002916,30107060,map_lot,goods,15110,Great Dragonfly Head,region_30,1,0,0,1
7002917,30107070,map_lot,goods,8000,Stonesword Key,region_30,0,1,0,1
7002918,30107080,map_lot,goods,242000,Vulgar Militia Ashes,region_30,0,0,0,1
7002919,30107100,map_lot,gem,70200,Ash of War: Holy Ground,region_30,0,0,0,1
7002920,30117000,map_lot,goods,2090,Deathroot,region_30,0,0,0,1
7002921,30117010,map_lot,goods,20723,Bloodrose,region_30,1,0,0,1
7002922,30117020,map_lot,weapon,9000000,Uchigatana,region_30,0,0,0,1
7002923,30127000,map_lot,goods,1430,Holy Grease,region_30,0,0,0,0
7002924,30127010,map_lot,goods,210000,Winged Misbegotten Ashes,region_30,0,0,0,1
7002925,30127020,map_lot,goods,190,Rune Arc,region_30,0,1,0,1
7002926,30127030,map_lot,goods,2202,"Prattling Pate ""Apologies""",region_30,0,0,0,1
7002927,30127900,map_lot,goods,2900,Golden Rune [1],region_30,0,1,0,0
7002928,30137020,map_lot,goods,2906,Golden Rune [7],region_30,0,0,0,1
7002929,30137030,map_lot,goods,10104,Smithing Stone [5],region_30,0,1,0,1
7002930,30137040,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002931,30137960,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002932,30137970,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002933,30137980,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002934,30137990,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002935,30147000,map_lot,protector,1084000,Imp Head (Wolf),region_30,0,0,0,1
7002936,30147010,map_lot,goods,20654,Grave Violet,region_30,1,0,0,1
7002937,30147020,map_lot,goods,20753,Sacramental Bud,region_30,1,0,0,1
7002938,30147030,map_lot,goods,20801,Aeonian Butterfly,region_30,1,0,0,1
7002939,30147040,map_lot,goods,2903,Golden Rune [4],region_30,0,1,0,1
7002940,30147900,map_lot,goods,2900,Golden Rune [1],region_30,0,1,0,0
7002941,30157000,map_lot,goods,245000,Miranda Sprout Ashes,region_30,0,0,0,1
7002942,30167000,map_lot,goods,2905,Golden Rune [6],region_30,0,1,0,1
7002943,30167010,map_lot,goods,1420,Magic Grease,region_30,0,0,0,1
7002944,30167020,map_lot,goods,253000,Radahn Soldier Ashes,region_30,0,0,0,1
7002945,30167030,map_lot,goods,1190,Silver-Pickled Fowl Foot,region_30,0,0,0,1
7002946,30167040,map_lot,goods,4721,[Sorcery] Collapsing Stars,region_30,0,0,0,1
7002947,30177000,map_lot,weapon,12170000,Cranial Vessel Candlestand,region_30,0,0,0,1
7002948,30177010,map_lot,goods,6060,"[Incantation] Flame, Protect Me",region_30,0,0,0,1
7002949,30177020,map_lot,weapon,3000600,Lightning Bastard Sword,region_30,0,0,0,0
7002950,30177030,map_lot,weapon,34020000,Giant's Seal,region_30,0,0,0,1
7002951,30177040,map_lot,goods,1470,Freezing Grease,region_30,0,0,0,1
7002952,30177050,map_lot,goods,2910,Golden Rune [11],region_30,0,0,0,1
7002953,30177060,map_lot,goods,2900,Golden Rune [1],region_30,0,1,0,0
7002954,30187000,map_lot,goods,2909,Golden Rune [10],region_30,0,1,0,1
7002955,30187010,map_lot,goods,930,Stimulating Boluses,region_30,0,0,0,1
7002956,30187020,map_lot,goods,20800,Nascent Butterfly,region_30,1,0,0,1
7002957,30187030,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002958,30187070,map_lot,goods,227000,Fire Monk Ashes,region_30,0,0,0,1
7002959,30187900,map_lot,goods,2090,Deathroot,region_30,0,0,0,1
7002960,30187950,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002961,30187960,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002962,30187970,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002963,30187980,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002964,30187990,enemy_lot,goods,15410,Living Jar Shard,region_30,1,1,0,1
7002965,30197000,map_lot,goods,2911,Golden Rune [12],region_30,0,0,0,1
7002966,30197010,map_lot,goods,950,Rejuvenating Boluses,region_30,0,0,0,1
7002967,30197020,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002968,30197030,map_lot,goods,15100,Human Bone Shard,region_30,1,0,0,1
7002969,30197040,map_lot,protector,1085000,Imp Head (Elder),region_30,0,0,0,1
7002970,30197900,map_lot,goods,2900,Golden Rune [1],region_30,0,1,0,0
7002971,30207000,map_lot,goods,3310,Warming Stone,region_30,0,0,0,1
7002972,30207010,map_lot,goods,20753,Sacramental Bud,region_30,1,0,0,1
7002973,30207020,map_lot,goods,2914,Hero's Rune [1],region_30,0,0,0,1
7002974,30207030,map_lot,goods,15040,Old Fang,region_30,1,0,0,1
7002975,30207040,map_lot,goods,20775,Root Resin,region_30,1,0,0,1
7002976,30207050,map_lot,goods,1470,Freezing Grease,region_30,0,0,0,1
7002977,30207060,map_lot,accessory,4012,Spelldrake Talisman +2,region_30,0,0,0,1
7002978,30207900,map_lot,accessory,1100,Silver Scarab,region_30,0,0,0,1
7002979,30207910,map_lot,goods,2090,Deathroot,region_30,0,0,0,1
7002980,31007000,map_lot,goods,20760,Mushroom,region_31,1,0,0,1
7002981,31007010,map_lot,protector,160100,Cloth Garb,region_31,0,0,0,1
7002982,31007030,map_lot,goods,10000,Glass Shard,region_31,0,0,0,1
7002983,31017000,map_lot,goods,2900,Golden Rune [1],region_31,0,1,0,1
7002984,31017010,map_lot,goods,2030,Glowstone,region_31,0,0,0,1
7002985,31017020,map_lot,goods,1730,Kukri,region_31,0,0,0,1
7002986,31017030,map_lot,goods,20802,Smoldering Butterfly,region_31,1,0,0,1
7002987,31017040,map_lot,goods,20651,Trina's Lily,region_31,1,0,0,1
7002988,31017060,map_lot,goods,1100,Pickled Turtle Neck,region_31,0,0,0,1
7002989,31027000,map_lot,goods,2901,Golden Rune [2],region_31,0,1,0,1
7002990,31027010,map_lot,goods,150,Furlcalling Finger Remedy,region_31,0,0,0,1
7002991,31027020,map_lot,goods,1720,Poisonbone Dart,region_31,0,0,0,1
7002992,31027030,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7002993,31027050,map_lot,goods,1310,Immunizing White Cured Meat,region_31,0,0,0,1
7002994,31037000,map_lot,goods,2900,Golden Rune [1],region_31,0,1,0,1
7002995,31037010,map_lot,goods,2030,Glowstone,region_31,0,0,0,1
7002996,31047000,map_lot,goods,2902,Golden Rune [3],region_31,0,1,0,1
7002997,31047010,map_lot,goods,2903,Golden Rune [4],region_31,0,1,0,1
7002998,31047020,map_lot,weapon,50020000,Serpent Arrow,region_31,0,0,0,1
7002999,31047030,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003000,31047040,map_lot,goods,2030,Glowstone,region_31,0,0,0,1
7003001,31047050,map_lot,goods,1460,Poison Grease,region_31,0,0,0,1
7003002,31047060,map_lot,protector,430000,Sage Hood,region_31,0,0,0,1
7003003,31047990,enemy_lot,goods,2905,Golden Rune [6],region_31,0,1,0,1
7003004,31057000,map_lot,goods,15341,Hefty Beast Bone,region_31,1,0,0,1
7003005,31057010,map_lot,goods,1700,Throwing Dagger,region_31,0,0,0,1
7003006,31057020,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003007,31057030,map_lot,goods,2100,Soft Cotton,region_31,0,0,0,1
7003008,31057040,map_lot,goods,10103,Smithing Stone [4],region_31,0,0,0,1
7003009,31057050,map_lot,goods,10101,Smithing Stone [2],region_31,0,1,0,1
7003010,31057060,map_lot,goods,15020,Lump of Flesh,region_31,1,0,0,1
7003011,31057070,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7003012,31057100,map_lot,accessory,2060,Spear Talisman,region_31,0,0,0,1
7003013,31067000,map_lot,goods,3030,Cuckoo Glintstone,region_31,0,0,0,1
7003014,31067010,map_lot,goods,8000,Stonesword Key,region_31,0,1,0,1
7003015,31067030,map_lot,weapon,33040000,Crystal Staff,region_31,0,0,0,1
7003016,31067100,map_lot,goods,190,Rune Arc,region_31,0,1,0,1
7003017,31077000,map_lot,goods,1460,Poison Grease,region_31,0,0,0,1
7003018,31077010,map_lot,goods,15020,Lump of Flesh,region_31,1,0,0,1
7003019,31077020,map_lot,goods,940,Preserving Boluses,region_31,0,0,0,1
7003020,31077030,map_lot,protector,1130000,Mushroom Head,region_31,0,0,0,1
7003021,31077040,map_lot,goods,1720,Poisonbone Dart,region_31,0,0,0,1
7003022,31077050,map_lot,goods,2905,Golden Rune [6],region_31,0,1,0,1
7003023,31077060,map_lot,goods,2906,Golden Rune [7],region_31,0,0,0,1
7003024,31077070,map_lot,goods,1110,Immunizing Cured Meat,region_31,0,0,0,1
7003025,31097000,map_lot,goods,2905,Golden Rune [6],region_31,0,1,0,1
7003026,31097010,map_lot,goods,15000,Sliver of Meat,region_31,1,0,0,1
7003027,31097020,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7003028,31097030,map_lot,goods,15020,Lump of Flesh,region_31,1,0,0,1
7003029,31097040,map_lot,weapon,30200000,Coil Shield,region_31,0,0,0,1
7003030,31107000,map_lot,goods,3310,Warming Stone,region_31,0,0,0,1
7003031,31107010,map_lot,goods,2911,Golden Rune [12],region_31,0,0,0,1
7003032,31107050,map_lot,accessory,1210,Bull-Goat's Talisman,region_31,0,0,0,1
7003033,31107110,map_lot,goods,2907,Golden Rune [8],region_31,0,0,0,1
7003034,31107120,map_lot,goods,15030,Beast Blood,region_31,1,0,0,1
7003035,31117000,map_lot,goods,2902,Golden Rune [3],region_31,0,1,0,1
7003036,31117010,map_lot,goods,10070,Lost Ashes of War,region_31,0,0,0,1
7003037,31117020,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003038,31117030,map_lot,goods,930,Stimulating Boluses,region_31,0,0,0,1
7003039,31117040,map_lot,goods,10163,Somber Smithing Stone [4],region_31,0,0,0,1
7003040,31117080,map_lot,goods,940,Preserving Boluses,region_31,0,0,0,1
7003041,31117090,map_lot,goods,1740,Crystal Dart,region_31,0,0,0,1
7003042,31117100,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003043,31117110,map_lot,goods,2030,Glowstone,region_31,0,0,0,1
7003044,31117200,map_lot,weapon,16020000,Crystal Spear,region_31,0,0,0,1
7003045,31117220,map_lot,goods,208000,Crystalian Ashes,region_31,0,0,0,1
7003046,31117300,map_lot,goods,10100,Smithing Stone [1],region_31,0,1,0,0
7003047,31117990,enemy_lot,goods,10913,Ghost Glovewort [4],region_31,0,0,0,1
7003048,31127000,map_lot,goods,2906,Golden Rune [7],region_31,0,0,0,1
7003049,31127010,map_lot,goods,1470,Freezing Grease,region_31,0,0,0,1
7003050,31127020,map_lot,goods,2915,Hero's Rune [2],region_31,0,0,0,1
7003051,31127030,map_lot,goods,190,Rune Arc,region_31,0,1,0,1
7003052,31127040,map_lot,goods,20653,Miquella's Lily,region_31,1,0,0,1
7003053,31127050,map_lot,goods,20800,Nascent Butterfly,region_31,1,0,0,1
7003054,31127060,map_lot,goods,920,Thawfrost Boluses,region_31,0,0,0,1
7003055,31127070,map_lot,goods,1740,Crystal Dart,region_31,0,0,0,1
7003056,31127080,map_lot,goods,920,Thawfrost Boluses,region_31,0,0,0,1
7003057,31127090,map_lot,goods,1470,Freezing Grease,region_31,0,0,0,1
7003058,31127100,map_lot,goods,1470,Freezing Grease,region_31,0,0,0,1
7003059,31127110,map_lot,goods,2909,Golden Rune [10],region_31,0,1,0,1
7003060,31127120,map_lot,weapon,50240000,Spiritflame Arrow,region_31,0,0,0,1
7003061,31157010,map_lot,goods,15140,Land Octopus Ovary,region_31,1,0,0,1
7003062,31157020,map_lot,goods,20802,Smoldering Butterfly,region_31,1,0,0,1
7003063,31177010,map_lot,goods,2900,Golden Rune [1],region_31,0,1,0,1
7003064,31177020,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7003065,31177030,map_lot,goods,10100,Smithing Stone [1],region_31,0,1,0,1
7003066,31177040,map_lot,goods,10101,Smithing Stone [2],region_31,0,1,0,1
7003067,31177050,map_lot,goods,2903,Golden Rune [4],region_31,0,1,0,1
7003068,31177060,map_lot,goods,1400,Fire Grease,region_31,0,0,0,1
7003069,31177070,map_lot,goods,150,Furlcalling Finger Remedy,region_31,0,0,0,1
7003070,31177080,map_lot,weapon,7030000,Shamshir,region_31,0,0,0,1
7003071,31187020,map_lot,goods,15410,Living Jar Shard,region_31,1,1,0,1
7003072,31187030,map_lot,goods,15410,Living Jar Shard,region_31,1,1,0,1
7003073,31187040,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7003074,31187050,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003075,31187060,map_lot,goods,15150,Miranda Powder,region_31,1,0,0,1
7003076,31187070,map_lot,goods,3310,Warming Stone,region_31,0,0,0,1
7003077,31187080,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003078,31197000,map_lot,goods,950,Rejuvenating Boluses,region_31,0,0,0,1
7003079,31197010,map_lot,goods,10070,Lost Ashes of War,region_31,0,0,0,1
7003080,31197030,map_lot,weapon,31250000,Candletree Wooden Shield,region_31,0,0,0,1
7003081,31197040,map_lot,goods,1190,Silver-Pickled Fowl Foot,region_31,0,0,0,1
7003082,31197050,map_lot,protector,1400000,Black Hood,region_31,0,0,0,1
7003083,31197060,map_lot,goods,20800,Nascent Butterfly,region_31,1,0,0,1
7003084,31197080,map_lot,goods,8000,Stonesword Key,region_31,0,1,0,1
7003085,31197090,map_lot,goods,1480,Dragonwound Grease,region_31,0,0,0,1
7003086,31197100,map_lot,weapon,22030000,Raptor Talons,region_31,0,0,0,1
7003087,31197110,map_lot,weapon,51020000,Golden Great Arrow,region_31,0,0,0,1
7003088,31197120,map_lot,protector,930100,Raptor's Black Feathers,region_31,0,0,0,1
7003089,31197130,map_lot,protector,930000,Skeletal Mask,region_31,0,0,0,1
7003090,31197200,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003091,31197210,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003092,31207000,map_lot,goods,1480,Dragonwound Grease,region_31,0,0,0,1
7003093,31207010,map_lot,weapon,22010000,Venomous Fang,region_31,0,0,0,1
7003094,31207020,map_lot,weapon,41040000,Serpent Bow,region_31,0,0,0,1
7003095,31207030,map_lot,goods,1400,Fire Grease,region_31,0,0,0,1
7003096,31217000,map_lot,goods,2901,Golden Rune [2],region_31,0,1,0,1
7003097,31217030,map_lot,goods,2901,Golden Rune [2],region_31,0,1,0,1
7003098,31217040,map_lot,goods,15040,Old Fang,region_31,1,0,0,1
7003099,31217070,map_lot,goods,2901,Golden Rune [2],region_31,0,1,0,1
7003100,31217080,map_lot,goods,2903,Golden Rune [4],region_31,0,1,0,1
7003101,31217090,map_lot,goods,8000,Stonesword Key,region_31,0,1,0,1
7003102,31217100,map_lot,weapon,1100000,Wakizashi,region_31,0,0,0,1
7003103,31217110,map_lot,goods,2903,Golden Rune [4],region_31,0,1,0,1
7003104,31217120,map_lot,goods,15090,Turtle Neck Meat,region_31,1,0,0,1
7003105,31217140,map_lot,goods,2904,Golden Rune [5],region_31,0,1,0,1
7003106,31217150,map_lot,goods,2020,Rainbow Stone,region_31,0,0,0,1
7003107,31217160,map_lot,goods,2903,Golden Rune [4],region_31,0,1,0,1
7003108,31217190,map_lot,goods,2030,Glowstone,region_31,0,0,0,1
7003109,31217200,map_lot,goods,10164,Somber Smithing Stone [5],region_31,0,0,0,1
7003110,31217210,map_lot,weapon,30040000,Pillory Shield,region_31,0,0,0,1
7003111,31217350,map_lot,weapon,2220000,Regalia of Eochaid,region_31,0,0,0,1
7003112,31217400,map_lot,goods,190,Rune Arc,region_31,0,1,0,1
7003113,31227000,map_lot,protector,872100,White Reed Armor,region_31,0,0,0,1
7003114,31227010,map_lot,goods,2905,Golden Rune [6],region_31,0,1,0,1
7003115,31227020,map_lot,goods,2911,Golden Rune [12],region_31,0,0,0,1
7003116,31227030,map_lot,goods,1470,Freezing Grease,region_31,0,0,0,1
7003117,31227040,map_lot,goods,2909,Golden Rune [10],region_31,0,1,0,1
7003118,31227050,map_lot,goods,2914,Hero's Rune [1],region_31,0,0,0,1
7003119,31227060,map_lot,goods,190,Rune Arc,region_31,0,1,0,1
7003120,31227070,map_lot,goods,1320,Invigorating White Cured Meat,region_31,0,0,0,1
7003121,31227080,map_lot,goods,20691,Arteria Leaf,region_31,1,0,0,1
7003122,32007000,map_lot,goods,2901,Golden Rune [2],region_32,0,1,0,1
7003123,32007010,map_lot,goods,2903,Golden Rune [4],region_32,0,1,0,1
7003124,32007020,map_lot,goods,3051,Large Glintstone Scrap,region_32,0,0,0,1
7003125,32007030,map_lot,goods,910,Stanching Boluses,region_32,0,0,0,1
7003126,32007060,map_lot,goods,2100,Soft Cotton,region_32,0,0,0,1
7003127,32007070,map_lot,goods,20691,Arteria Leaf,region_32,1,0,0,1
7003128,32007900,map_lot,goods,1210,Exalted Flesh,region_32,0,0,0,1
